offset,offset_hex,length,text,population_term
6751,0x1A5F,14,DRAMATIC_LOW_4,
6769,0x1A71,17,DRAMATIC_SUSPENSE,
6790,0x1A86,19,DRAMATIC_SUSPENSE_2,
6813,0x1A9D,13,DRAMATIC_HIGH,
6830,0x1AAE,17,DRAMATIC_GUNFIGHT,
6851,0x1AC3,12,DRAMATIC_ALT,
6867,0x1AD3,10,DRAMATIC_2,
6881,0x1AE1,10,DRAMATIC_3,
6895,0x1AEF,10,DRAMATIC_4,
6909,0x1AFD,5,CHASE,
6918,0x1B06,15,CHASE_EXTRA_LOW,
6937,0x1B19,9,CHASE_LOW,
6950,0x1B26,10,CHASE_HIGH,
6964,0x1B34,9,CHASE_ELK,
6977,0x1B41,9,CHASE_ALT,
6990,0x1B4E,11,MERCH_CHASE,
7005,0x1B5D,13,ARMY_GUNFIGHT,
7022,0x1B6E,17,ARMY_GUNFIGHT_LOW,
7043,0x1B83,18,ARMY_GUNFIGHT_HIGH,
7065,0x1B99,14,REBEL_GUNFIGHT,
7083,0x1BAB,8,GUNFIGHT,
7095,0x1BB7,10,GUNFIGHT_2,
7109,0x1BC5,10,GUNFIGHT_4,
7123,0x1BD3,11,GUNFIGHT_EX,
7138,0x1BE2,12,GUNFIGHT_LOW,
7154,0x1BF2,14,GUNFIGHT_LOW_2,
7172,0x1C04,13,GUNFIGHT_HIGH,
7189,0x1C15,15,GUNFIGHT_HIGH_2,
7208,0x1C28,17,GUNFIGHT_ALT_HIGH,
7229,0x1C3D,12,GUNFIGHT_ELK,
7245,0x1C4D,19,GUNFIGHT_CHASE_HIGH,
7268,0x1C64,16,INTENSE_GUNFIGHT,
7288,0x1C78,22,SUSPENSE_GUNFIGHT_HIGH,
7314,0x1C92,9,MERCH_GUN,
7327,0x1C9F,5,HAPPY,
7336,0x1CA8,9,HAPPY_LOW,
7349,0x1CB5,10,HAPPY_HIGH,
7363,0x1CC3,8,RIDING_1,
7375,0x1CCF,8,RIDING_2,
7387,0x1CDB,8,RIDING_3,
7399,0x1CE7,8,RIDING_4,
7411,0x1CF3,10,RIDING_ALT,
7425,0x1D01,4,TRAP,
7433,0x1D09,4,BARN,
7441,0x1D11,7,MP_IDLE,
7452,0x1D1C,7,MP_SUSP,
7470,0x1D2E,8,FINISHED,
7770,0x1E5A,5,ArmUp,
7791,0x1E6F,5,ArmUp,
7926,0x1EF6,59,?o9Failed to create iterator to release actors to netLayout,
8062,0x1F7E,9,netLayout,
8101,0x1FA5,4,S+~-,
8229,0x2025,4,R!ac,
8242,0x2032,4,R!ac,
8495,0x212F,4,R!G8,
8505,0x2139,4,R!G8,
8648,0x21C8,6,&(&)A ,
8665,0x21D9,7,'&(&)A ,
8768,0x2240,4,"R""Hb",
8802,0x2262,5,_RpR;,
8808,0x2268,4,Rp ;,
8980,0x2314,5,RmC;\,
9048,0x2358,11,FM Level - ,
9099,0x238B,4,Rm9%,
9104,0x2390,4,Rm 7,
9114,0x239A,4,IDLE,
9141,0x23B5,4,IDLE,
9174,0x23D6,4,"y%(,",
9301,0x2455,22,MP_AA_already_finished,
9451,0x24EB,9,MP_Ticker,
9466,0x24FA,10,WeaponAmmo,
9482,0x250A,10,WeaponAmmo,
9498,0x251A,21,mp_aa_stats_vote_skip,
9522,0x2532,11,Common_Null,
9539,0x2543,23,mp_aa_stats_vote_replay,
9565,0x255D,11,Common_Null,
9590,0x2576,4,<a;a,
9606,0x2586,4,"R63,",
9685,0x25D5,4,R63b,
9697,0x25E1,4,R4Jb,
9714,0x25F2,4,R3r8,
9736,0x2608,4,R3r8,
9747,0x2613,4,R3ec,
9761,0x2621,4,R63b,
9773,0x262D,4,R4Jb,
9781,0x2635,14,NotorietyMeter,
9817,0x2659,14,NotorietyMeter,
9850,0x267A,21,RadialWeaponQuickPick,
9878,0x2696,4,6;]c,
9907,0x26B3,6,"R3r;Y,",
9927,0x26C7,4,R3rb,
9992,0x2708,24,mp_aa_vote_replay_passed,
10022,0x2726,14,AA vote passed,
10048,0x2740,4,%TR+,
10071,0x2757,4,>$R+,
10076,0x275C,4,R*~c,
10099,0x2773,22,mp_aa_vote_skip_passed,
10127,0x278F,14,AA vote passed,
10273,0x2821,5,3PqNR,
10282,0x282A,8,'PqNOqP4,
10295,0x2837,10,R*#PqNOqP4,
10313,0x2849,7,PqNR)$b,
10365,0x287D,4,OqP4,
10376,0x2888,4,OqP4,
10418,0x28B2,4,OqP4,
10432,0x28C0,4,OqP4,
10441,0x28C9,4,R*#8,
10614,0x2976,4,OqP4,
10646,0x2996,4,QqOb,
10669,0x29AD,4,PqPh,
10727,0x29E7,4,OqP4,
10738,0x29F2,4,OqP4,
10856,0x2A68,4,4`?|,
11362,0x2C62,13,Game LockStep,
11376,0x2C70,68,"oC--- LOCAL PLAYER %s, #%s, is moving on, assumably to state #%s ---",
11477,0x2CD5,4,R/Bc,
11483,0x2CDB,4,R/$c,
11524,0x2D04,13,Game LockStep,
11538,0x2D12,87,"oV--- LOCAL PLAYER %s (#%s), the host, is sending go-ahead to state #%s with ID: %s ---",
11730,0x2DD2,4,R.`c,
11739,0x2DDB,14,Lockstep Ditch,
11754,0x2DEA,70,oEI have the authority as lowest-numbered valid slot to order a ditch.,
12266,0x2FEA,43,Zo)Next lockstep state same as last state (,
12325,0x3025,15,). May be fine.,
12365,0x304D,13,Game LockStep,
12379,0x305B,48,"o/LOCAL PLAYER %s, #%s, wants to go to state #%s",
12557,0x310D,24,mp_aa_vote_total_replays,
12592,0x3130,26,mp_aa_vote_total_continues,
12629,0x3155,25,mp_aa_vote_total_required,
12672,0x3180,21,mp_aa_plist_vote_skip,
12696,0x3198,15,mp_aa_vote_skip,
12717,0x31AD,23,mp_aa_plist_vote_replay,
12743,0x31C7,17,mp_aa_vote_replay,
12766,0x31DE,21,mp_aa_plist_vote_skip,
12793,0x31F9,23,mp_aa_plist_vote_replay,
12831,0x321F,21,mp_aa_stats_vote_skip,
12855,0x3237,15,mp_aa_vote_skip,
12876,0x324C,23,mp_aa_stats_vote_replay,
12902,0x3266,17,mp_aa_vote_replay,
12925,0x327D,21,mp_aa_stats_vote_skip,
12952,0x3298,23,mp_aa_stats_vote_replay,
13086,0x331E,4,R3Vj,
13093,0x3325,5,R3)z-,
13105,0x3331,5,R35~-,
13177,0x3379,13,Local AA vote,
13195,0x338B,4,z%@R,
13205,0x3395,4,1:34,
13393,0x3451,12,HudGamerList,
13411,0x3463,20,AAPrompts_PlayerList,
13622,0x3536,47,<o-Tried to get genint from not-yet-valid slot ,
13715,0x3593,50,Io0TRIED TO USE IS_SLOT_DATA_VALID WITH BAD INDEX ,
13892,0x3644,12,HudGamerList,
13910,0x3656,15,AAPrompts_Stats,
13953,0x3681,11,Common_Null,
13971,0x3693,11,Common_Null,
13989,0x36A5,11,Common_Null,
14007,0x36B7,11,Common_Null,
14025,0x36C9,11,Common_Null,
14043,0x36DB,11,Common_Null,
14061,0x36ED,11,Common_Null,
14078,0x36FE,23,mp_plist_personal_stats,
14104,0x3718,7,",i=@r@j",
14112,0x3720,5,",i=@,",
14123,0x372B,4,Rm97,
14132,0x3734,4,<XP>,
14143,0x373F,18,mp_plist_score_alt,
14199,0x3777,4,<XP>,
14210,0x3782,24,mp_plist_bonus_score_alt,
14266,0x37BA,4,>`y8,
14284,0x37CC,28,mp_plist_target_bonus_casual,
14346,0x380A,28,mp_plist_target_bonus_casual,
14382,0x382E,28,mp_plist_target_bonus_normal,
14418,0x3852,28,mp_plist_target_bonus_expert,
14454,0x3876,21,mp_plist_target_bonus,
14482,0x3892,4,R6#7,
14491,0x389B,4,<XP>,
14539,0x38CB,4,<XP>,
14550,0x38D6,17,mp_plist_total_xp,
14597,0x3905,14,mp_plist_kills,
14624,0x3920,4,"Rm ,",
14644,0x3934,15,mp_plist_deaths,
14690,0x3962,16,mp_plist_assists,
14717,0x397D,6,"%&Rm ,",
14739,0x3993,16,mp_plist_defends,
14768,0x39B0,4,"Rm ,",
14788,0x39C4,21,mp_plist_combo_streak,
14839,0x39F7,18,mp_plist_headshots,
14868,0x3A14,6,"%""Rm ,",
14890,0x3A2A,13,mp_plist_time,
14966,0x3A76,19,GENERIC_DBUFFER10_0,
14988,0x3A8C,12,MP_Time_Fmt1,
15026,0x3AB2,19,GENERIC_DBUFFER10_1,
15048,0x3AC8,12,MP_Time_Fmt1,
15090,0x3AF2,19,GENERIC_DBUFFER10_2,
15112,0x3B08,11,MP_Time_Fmt,
15136,0x3B20,19,GENERIC_DBUFFER10_1,
15161,0x3B39,19,GENERIC_DBUFFER10_0,
15204,0x3B64,19,GENERIC_DBUFFER10_3,
15226,0x3B7A,12,MP_time_Fmt1,
15248,0x3B90,19,GENERIC_DBUFFER10_2,
15277,0x3BAD,19,GENERIC_DBUFFER32_0,
15299,0x3BC3,12,MP_Time_Fmt2,
15322,0x3BDA,19,GENERIC_DBUFFER10_3,
15354,0x3BFA,19,GENERIC_DBUFFER32_0,
15376,0x3C10,12,MP_Time_Fmt2,
15399,0x3C27,19,GENERIC_DBUFFER10_2,
15430,0x3C46,19,GENERIC_DBUFFER32_0,
15464,0x3C68,19,GENERIC_DBUFFER10_2,
15612,0x3CFC,5,Rm {-,
15795,0x3DB3,28,MEX_MISSION_COMPLETE_SONG_01,
15830,0x3DD6,28,FTR_MISSION_COMPLETE_SONG_01,
16411,0x401B,4,/Rjd,
16428,0x402C,4,>\Ri,
16436,0x4034,4,>\Ri,
16463,0x404F,4,Rimb,
16470,0x4056,6,%dRim8,
16486,0x4066,4,?\R3,
16495,0x406F,4,>\Ri,
16503,0x4077,4,>\Ri,
16528,0x4090,5,XpHud,
16539,0x409B,4,RiHA,
16595,0x40D3,4,"RS,b",
16604,0x40DC,4,RQU8,
16625,0x40F1,7,*%C1++j,
16732,0x415C,4,"RP^,",
16758,0x4176,4,9K8K,
16813,0x41AD,8,SaveLoad,
16822,0x41B6,88,"oWMultiplayer Save Triggered, will be picked up by Multiplayer_update_thread soon enough",
16919,0x4217,4,R3V8,
16928,0x4220,4,R3Vb,
16937,0x4229,6,xRB.~-,
16953,0x4239,4,++RM,
16958,0x423E,7,++RL|++,
16981,0x4255,5,REGRC,
17334,0x43B6,4,Ggz-,
17401,0x43F9,227,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
17799,0x4587,224,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
18689,0x4901,7,fav_non,
18755,0x4943,4,RL;%,
18827,0x498B,5,fwep_,
18864,0x49B0,69,JoCSTAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,
18952,0x4A08,87,oVSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,
19055,0x4A6F,120,"""ovSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
19194,0x4AFA,90,oYSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,
19303,0x4B67,134,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",
19525,0x4C45,38,+o$STAT_GET_VALUE_AS_INT: STAT_INVALID,
19587,0x4C83,7,fav_non,
19610,0x4C9A,4,:%28,
19618,0x4CA2,4,RL;%,
19693,0x4CED,5,fwep_,
19724,0x4D0C,7,fav_non,
19761,0x4D31,4,1%28,
19769,0x4D39,4,RL;%,
19844,0x4D84,5,fwep_,
19875,0x4DA3,7,fav_non,
19899,0x4DBB,4,4%28,
19905,0x4DC1,4,RL;%,
19974,0x4E06,5,fwep_,
20028,0x4E3C,5,"RNT+,",
20068,0x4E64,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,
20148,0x4EB4,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,
20239,0x4F0F,108,"""ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
20359,0x4F87,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,
20590,0x506E,15,*%C1++7G*%C1++%,
21019,0x521B,5,_info,
21047,0x5237,4,_num,
21080,0x5258,8,PVP_num2,
21111,0x5277,8,PVP_num3,
21337,0x5359,4,Ri99,
21409,0x53A1,4,%dRi,
21441,0x53C1,4,RgH8,
21471,0x53DF,4,Ri99,
21575,0x5447,4,RgH8,
21605,0x5465,4,Ri99,
21686,0x54B6,6,%2RgH8,
21753,0x54F9,4,Rc^8,
21767,0x5507,16,challenge_01_128,
21813,0x5535,4,RU;.,
21849,0x5559,4,RUdb,
21901,0x558D,18,CanSaveNowAutoSave,
21964,0x55CC,4,"u? ,",
21972,0x55D4,6,u?4RB.,
22177,0x56A1,4,"u? ,",
22246,0x56E6,5,+PqMO,
22357,0x5755,7,"P)E""W;.",
22429,0x579D,5,{)BIS,
22479,0x57CF,6,)Nnk(9,
22537,0x5809,5,>4PqL,
22620,0x585C,5,{)BIS,
22755,0x58E3,4,")E""_",
22901,0x5975,5,)E*R\,
22969,0x59B9,4,)B+A,
23040,0x5A00,4,1()A,
23047,0x5A07,5,)EIJD,
23077,0x5A25,4,)CNB,
23188,0x5A94,5,)EZ:_,
23327,0x5B1F,4,M|)B,
23332,0x5B24,4,y3)E,
23364,0x5B44,6,)C%aH8,
23470,0x5BAE,4,)B%+,
23620,0x5C44,4, )Ex,
23834,0x5D1A,4,w)A4,
23911,0x5D67,5,[J)Ew,
23980,0x5DAC,4,()AQ,
24194,0x5E82,5,<)D=N,
24308,0x5EF4,6,)Bm338,
24349,0x5F1D,4,cE)D,
24495,0x5FAF,5,OH)EV,
24569,0x5FF9,4,f)EM,
24718,0x608E,47,3o-Here's what we're returning as a save spot: ,
24791,0x60D7,4,OqP5,
25017,0x61B9,15,bPlayerSleeping,
25168,0x6250,8,CQueue_X,
25201,0x6271,8,CQueue_T,
25234,0x6292,8,CQueue_H,
25267,0x62B3,12,CQueue_Count,
25299,0x62D3,16,gMPScratchLayout,
25384,0x6328,4,RcRR,
25419,0x634B,4,RcRR,
25584,0x63F0,4,_des,
25623,0x6417,14,_DYNAMIC_TITLE,
26070,0x65D6,8,_INTSLOT,
26140,0x661C,10,_FLOATSLOT,
26226,0x6672,10,_TIMERSLOT,
26295,0x66B7,11,_OBJECTSLOT,
26370,0x6702,22,AmbientMissions_Layout,
26409,0x6729,22,AmbientMissions_Layout,
26480,0x6770,16,challenge_01_128,
26533,0x67A5,4,RgH8,
26576,0x67D0,4,RU;.,
26834,0x68D2,11,_DYNAMIC_XP,
26880,0x6900,13,_DYNAMIC_GOAL,
26912,0x6920,23,MP_Unstoppable_Icon_128,
27063,0x69B7,4,/Rjd,
27099,0x69DB,6,"Rj?;+,",
27109,0x69E5,6,"%""Rm ,",
27184,0x6A30,6,?XRm98,
27196,0x6A3C,4,?\~-,
27967,0x6D3F,5,R6#{-,
28017,0x6D71,62,o=ERROR: Trying to PAUSE a NETTIMER that has not been started!,
28082,0x6DB2,83, oRWARNING: Trying to PAUSE a NETTIMER that has not been started! IGNORING COMMAND.,
28329,0x6EA9,112,"sonAttempting to check whether an actor is in range of an actor, where at least one is INVALID! Returning FALSE.",
28447,0x6F1F,112,"sonAttempting to check whether an actor is in range of an actor, where at least one is INVALID! Returning FALSE.",
28759,0x7057,4,Rq|:,
28794,0x707A,14,SpawnVol_0_set,
28820,0x7094,16,spawnvol_0_sub_0,
28903,0x70E7,16,spawnvol_0_sub_1,
28951,0x7117,4,]E)@,
28986,0x713A,16,spawnvol_0_sub_2,
29034,0x716A,4,]E)@,
29085,0x719D,4,Rp ;,
29090,0x71A2,4,Rp ;,
29095,0x71A7,4,Rp ;,
29100,0x71AC,4,Rp ;,
29111,0x71B7,5,RsT+;,
29123,0x71C3,5,RsT+;,
29135,0x71CF,5,RsT+;,
29147,0x71DB,5,RsT+;,
29166,0x71EE,5,RsT+;,
29200,0x7210,4,Rro;,
29206,0x7216,4,Rr.;,
29212,0x721C,4,Rr.;,
29622,0x73B6,5,MRq|o,
29628,0x73BC,11,TES_MP_obj2,
29739,0x742B,19,Generic_Dbuffer32_3,
29761,0x7441,13,XP_TES_Whores,
29820,0x747C,19,Generic_Dbuffer32_3,
29885,0x74BD,4,R6#8,
29911,0x74D7,4,Rm98,
29936,0x74F0,11,Common_Null,
29950,0x74FE,4,Rm98,
30363,0x769B,4,Rw@:,
30405,0x76C5,4,Rw4%,
30603,0x778B,20,tes_backup_horse_01_,
30645,0x77B5,20,tes_backup_horse_04_,
30687,0x77DF,20,tes_backup_horse_06_,
30803,0x7853,4,Rx`8,
30810,0x785A,4,Rx`.,
30981,0x7905,4,R{|8,
31030,0x7936,4,R{|8,
31231,0x79FF,4,Rz*9,
31437,0x7ACD,5,_easy,
31466,0x7AEA,7,_medium,
31497,0x7B09,5,_hard,
31521,0x7B21,76,"YoJBOURASSA : we could not find the enum, something is wrong with this actor",
31635,0x7B93,4,R|]8,
31715,0x7BE3,4,R|+b,
31720,0x7BE8,60,?o:ERROR:  SETUP_GENERIC_THROWER was passed an invalid actor,
32072,0x7D48,4,R}pb,
32595,0x7F53,4,% )A,
32615,0x7F67,4,"%"")A",
32627,0x7F73,5,%#)A@,
32639,0x7F7F,5,%$)?@,
32651,0x7F8B,5,%%)A@,
32695,0x7FB7,4,%*)=,
32723,0x7FD3,5,%0)Ap,
32751,0x7FEF,4,%/)A,
32778,0x800A,4,%5)>,
32802,0x8022,4,%7)=,
32850,0x8052,5,%;)>L,
32870,0x8066,4,%=)=,
32902,0x8086,4,%3)?,
32914,0x8092,4,%4)>,
32957,0x80BD,4,",D 8",
32973,0x80CD,4,",D!8",
32979,0x80D3,5,",D""~-",
33004,0x80EC,4,",F#8",
33024,0x8100,4,R}p8,
33035,0x810B,4,%0)A,
33073,0x8131,5,%5)?Y,
33085,0x813D,4,%7)>,
33426,0x8292,5,",D$~-",
33437,0x829D,4,",C%c",
33446,0x82A6,4,",B&o",
33451,0x82AB,5,Guard,
33458,0x82B2,4,",E'9",
33465,0x82B9,4,",C(c",
33488,0x82D0,4,R}p8,
33499,0x82DB,4,%0)A,
33541,0x8305,9,"%5)?&ff,F",
33553,0x8311,4,%7)>,
33902,0x846E,5,",D$~-",
33913,0x8479,4,R}p8,
33924,0x8484,4,%0)A,
33966,0x84AE,4,%5)?,
33978,0x84BA,4,%7)>,
34303,0x85FF,5,",D$~-",
34314,0x860A,4,R}p8,
34343,0x8627,4,%7)>,
34391,0x8657,4,%5)?,
34403,0x8663,4,%;)=,
34620,0x873C,4,R}p8,
34653,0x875D,4,%5)>,
34665,0x8769,4,%7)>,
34701,0x878D,4,%;)=,
35012,0x88C4,4,R}p8,
35045,0x88E5,4,%5)>,
35057,0x88F1,4,%7)>,
35093,0x8915,5,%;)>L,
35358,0x8A1E,4,R}p8,
35391,0x8A3F,4,%5)>,
35403,0x8A4B,5,%7)>L,
35439,0x8A6F,4,%;)>,
35676,0x8B5C,4,R}p8,
35711,0x8B7F,4,R}p8,
35744,0x8BA0,4,%5)>,
35756,0x8BAC,5,%7)>L,
35792,0x8BD0,5,%;)>L,
36073,0x8CE9,4,R}p8,
36092,0x8CFC,4,%;)>,
36137,0x8D29,5,"2,F+8",
36159,0x8D3F,4,",F/A",
36177,0x8D51,4,",F17",
36183,0x8D57,4,",E2c",
36333,0x8DED,4,3)BH,
36387,0x8E23,19,tes_backup_roof_01_,
36427,0x8E4B,19,tes_backup_roof_02_,
36467,0x8E73,19,tes_backup_roof_03_,
36507,0x8E9B,19,tes_backup_roof_04_,
36578,0x8EE2,4,Rx`.,
36639,0x8F1F,4,",D$8",
36653,0x8F2D,82,UoPERROR:  SETUP_SQUAD_AI_COMBAT_SET_NEW_STATE_MACHINE was passed an invalid squad,
36761,0x8F99,4,3)BH,
36815,0x8FCF,18,tes_backup_dyn_01_,
36854,0x8FF6,18,tes_backup_dyn_02_,
36893,0x901D,18,tes_backup_dyn_03_,
36932,0x9044,18,tes_backup_dyn_04_,
36971,0x906B,18,tes_backup_dyn_05_,
37010,0x9092,18,tes_backup_dyn_06_,
37049,0x90B9,18,tes_backup_dyn_07_,
37088,0x90E0,18,tes_backup_dyn_08_,
37127,0x9107,18,tes_backup_dyn_09_,
37166,0x912E,19,tes_backup_dyn_010_,
37293,0x91AD,4,^4(=,
37358,0x91EE,4,",P3b",
37384,0x9208,4,",P3.",
37404,0x921C,4,miss,
37418,0x922A,4,ziss,
37435,0x923B,6,_short,
37564,0x92BC,11,TES_MP_obj1,
37653,0x9315,4,",L4;",
37949,0x943D,4,Qq/9,
38056,0x94A8,91,"`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",
38161,0x9511,91,"`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",
38320,0x95B0,4,)It#,
38329,0x95B9,4,",C59",
38365,0x95DD,4,",C68",
38492,0x965C,5,",C8 M",
38499,0x9663,5,",C8 M",
38506,0x966A,5,",C8 c",
38519,0x9677,4,",B9M",
38525,0x967D,4,",B:M",
38531,0x9683,4,",B9M",
38537,0x9689,4,",B:M",
38543,0x968F,4,",B9M",
38803,0x9793,4,Rw4%,
38862,0x97CE,10,TES_Whores,
38873,0x97D9,7,",E;,C<:",
38887,0x97E7,12,tes_whore_01,
38951,0x9827,4,",D=8",
38977,0x9841,12,tes_whore_02,
39041,0x9881,4,",D=8",
39067,0x989B,12,tes_whore_03,
39131,0x98DB,4,",D=8",
39157,0x98F5,12,tes_whore_04,
39221,0x9935,4,",D=8",
39247,0x994F,12,tes_whore_05,
39311,0x998F,4,",D=8",
39351,0x99B7,16,TES_Honcho_Guard,
39368,0x99C8,7,",E;,C<:",
39382,0x99D6,15,tes_honcho_boss,
39449,0x9A19,4,",D=8",
39520,0x9A60,15,TES_Reinf_Guard,
39536,0x9A70,7,",E;,C<:",
39550,0x9A7E,12,tes_reinf_01,
39609,0x9AB9,4,",D=8",
39675,0x9AFB,17,TES_Initial_Guard,
39693,0x9B0D,7,",E;,C<:",
39707,0x9B1B,12,tes_quad0_02,
39769,0x9B59,4,",H>8",
39826,0x9B92,12,tes_quad0_03,
39850,0x9BAA,4,iy)E,
39888,0x9BD0,4,",H>8",
39945,0x9C09,12,tes_quad0_04,
40007,0x9C47,4,",H>8",
40078,0x9C8E,17,TES_Initial_Quad3,
40096,0x9CA0,7,",E;,C<:",
40110,0x9CAE,12,tes_quad3_01,
40180,0x9CF4,4,",D=8",
40231,0x9D27,12,tes_quad3_02,
40249,0x9D39,6,LN9)B ,
40315,0x9D7B,4,",D=8",
40366,0x9DAE,12,tes_quad3_03,
40449,0x9E01,4,",D=8",
40500,0x9E34,12,tes_quad3_04,
40532,0x9E54,4,)B>Z,
40570,0x9E7A,4,",D=8",
40635,0x9EBB,17,TES_Initial_Quad2,
40653,0x9ECD,7,",E;,C<:",
40667,0x9EDB,12,tes_quad2_01,
40737,0x9F21,4,",D=8",
40788,0x9F54,12,tes_quad2_02,
40858,0x9F9A,4,",D=8",
40923,0x9FDB,17,TES_Initial_Quad1,
40941,0x9FED,7,",E;,C<:",
40955,0x9FFB,12,tes_quad1_01,
40973,0xA00D,5,JLo)B,
40979,0xA013,4,33)E,
41035,0xA04B,4,",D=8",
41086,0xA07E,12,tes_quad1_02,
41110,0xA096,4,33)E,
41118,0xA09E,4,)C$/,
41156,0xA0C4,4,",D=8",
41207,0xA0F7,12,tes_quad1_03,
