categories,relative_path,path,name,extension,size,sha1,match_reasons,matched_terms,line_hits,strings_sample,metadata
strings,content\stringtable\ranch04-es.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch04-es.cst,ranch04-es.cst,.cst,8478,aa1bc838df0bbb3e8b394f1c1deedb05b944e498,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"["".H+~"", ""&dy]%"", ""=E8_"", ""WMS3"", ""PHu+Q#`&"", ""[#J4"", ""YSa]["", ""j~=B"", ""jDtE"", ""ADQ[u"", ""!h;X"", ""f}QHe"", ""8Bi6"", ""YKJ$3"", ""8|2d"", ""v&U(7"", ""nSf7"", ""20l#&"", "",QS3"", ""V&Q*D"", ""ZuFr["", ""@$JA"", ""f7.R["", ""lOM!_"", ""T`nKzK9E"", ""G.qMb"", ""M<B'"", ""]hD\"""", ""l=-="", ""H&vf"", ""K}&Z"", ""%0jH"", ""*N@["", ""tIbaW(D"", ""oJ/>"", ""`&Gt"", ""[X{:"", ""&78q"", ""ld';"", ""2WL;S""]","{""string_sample_count"": 80, ""string_samples"": ["".H+~"", ""&dy]%"", ""=E8_"", ""WMS3"", ""PHu+Q#`&"", ""[#J4"", ""YSa]["", ""j~=B"", ""jDtE"", ""ADQ[u"", ""!h;X"", ""f}QHe"", ""8Bi6"", ""YKJ$3"", ""8|2d"", ""v&U(7"", ""nSf7"", ""20l#&"", "",QS3"", ""V&Q*D"", ""ZuFr["", ""@$JA"", ""f7.R["", ""lOM!_"", ""T`nKzK9E"", ""G.qMb"", ""M<B'"", ""]hD\"""", ""l=-="", ""H&vf"", ""K}&Z"", ""%0jH"", ""*N@["", ""tIbaW(D"", ""oJ/>"", ""`&Gt"", ""[X{:"", ""&78q"", ""ld';"", ""2WL;S""]}"
strings,content\stringtable\ranch04-fr.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch04-fr.cst,ranch04-fr.cst,.cst,9026,4538a4c8647535c0ee1792376bec42f3c47448d1,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""9gf/!Z"", ""W~#>K"", ""%aiq"", ""L*j\"""", ""%-[i7u["", ""qt3^"", ""hq%&"", ""skJT"", ""Lou4:"", ""XjJu"", ""NP9CS"", ""~UWV"", ""}@Il"", ""AMZtK4"", ""BVjV"", ""GE:M}"", ""`K:u-"", ""VJOYf"", ""(V-="", ""[u1t"", ""#Hp01"", ""dUh\"""", ""b5KW(-"", ""W&?."", ""81G="", ""K2\""7Q"", ""=G@&r"", ""9)QH-("", ""wBU)"", ""1*ZD"", ""OE\""H"", ""ep!j"", ""Ko,jS)b"", ""T+}7"", ""aB:4%\"""", ""&I$C"", ""RvrC"", ""xnL{q"", ""n(uQS'"", ""D-&;""]","{""string_sample_count"": 80, ""string_samples"": [""9gf/!Z"", ""W~#>K"", ""%aiq"", ""L*j\"""", ""%-[i7u["", ""qt3^"", ""hq%&"", ""skJT"", ""Lou4:"", ""XjJu"", ""NP9CS"", ""~UWV"", ""}@Il"", ""AMZtK4"", ""BVjV"", ""GE:M}"", ""`K:u-"", ""VJOYf"", ""(V-="", ""[u1t"", ""#Hp01"", ""dUh\"""", ""b5KW(-"", ""W&?."", ""81G="", ""K2\""7Q"", ""=G@&r"", ""9)QH-("", ""wBU)"", ""1*ZD"", ""OE\""H"", ""ep!j"", ""Ko,jS)b"", ""T+}7"", ""aB:4%\"""", ""&I$C"", ""RvrC"", ""xnL{q"", ""n(uQS'"", ""D-&;""]}"
strings,content\stringtable\ranch04-it.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch04-it.cst,ranch04-it.cst,.cst,8647,26ffc246b88011e5c742b812d1958ea6727a6de7,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""\\y`T"", ""$!!"", ""-ZPqi"", ""(jP)"", ""yQP)"", ""(sVD"", ""jTS-#"", ""KK$4"", ""h4k6"", ""hLmc"", ""1vnWm#"", ""f`%5"", ""zJ+**R"", ""X[WC"", ""tvU\"""", ""b$pBZ"", ""+:'+Nz"", ""S[(-"", ""]<!-"", ""fDeg"", ""Rv,R"", ""0kyF"", ""?:$To"", ""#M4/"", ""9Bd8"", ""N6=\"""", ""gOjB"", ""A1.T"", ""C|,i"", ""j&/]I"", ""%pBYNO!AqCX"", ""X;Qr@9"", ""f\""U3e"", ""5T1+x6f"", ""mx< LeW"", ""iav<)"", "";}Y:"", ""\\)DM\\"", ""nbp\"""", ""2F#6F""]","{""string_sample_count"": 80, ""string_samples"": [""\\y`T"", ""$!!"", ""-ZPqi"", ""(jP)"", ""yQP)"", ""(sVD"", ""jTS-#"", ""KK$4"", ""h4k6"", ""hLmc"", ""1vnWm#"", ""f`%5"", ""zJ+**R"", ""X[WC"", ""tvU\"""", ""b$pBZ"", ""+:'+Nz"", ""S[(-"", ""]<!-"", ""fDeg"", ""Rv,R"", ""0kyF"", ""?:$To"", ""#M4/"", ""9Bd8"", ""N6=\"""", ""gOjB"", ""A1.T"", ""C|,i"", ""j&/]I"", ""%pBYNO!AqCX"", ""X;Qr@9"", ""f\""U3e"", ""5T1+x6f"", ""mx< LeW"", ""iav<)"", "";}Y:"", ""\\)DM\\"", ""nbp\"""", ""2F#6F""]}"
strings,content\stringtable\ranch06-de.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch06-de.cst,ranch06-de.cst,.cst,15005,1c7409f7020767f5bad4637ad342b176de47a594,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""J5**V"", "".?d~"", ""H aE"", ""m#>;"", "">|p~>"", ""[+>-"", ""FHk4"", ""cFFK"", ""r<;-"", ""q1J."", ""F&CS"", ""#IWf"", ""rpUZ"", ""<z Y"", ""qHwam.n"", ""darq=i"", ""z L6"", ""4=/n"", "")V8/!"", ""f#A[O"", ""x<c`1d d"", ""=YR8"", ""\\HC$"", ""Bl4LK"", ""mYYlF"", ""$Y|g"", ""B:mN"", ""NjYX"", ""X34="", ""u<]')"", ""qY/="", ""MI#k"", ""u'l="", "";S=:E"", ""H`&Y)9"", ""o,Wq"", ""t80/"", ""b,1="", ""ID!73"", ""ocHQ=""]","{""string_sample_count"": 80, ""string_samples"": [""J5**V"", "".?d~"", ""H aE"", ""m#>;"", "">|p~>"", ""[+>-"", ""FHk4"", ""cFFK"", ""r<;-"", ""q1J."", ""F&CS"", ""#IWf"", ""rpUZ"", ""<z Y"", ""qHwam.n"", ""darq=i"", ""z L6"", ""4=/n"", "")V8/!"", ""f#A[O"", ""x<c`1d d"", ""=YR8"", ""\\HC$"", ""Bl4LK"", ""mYYlF"", ""$Y|g"", ""B:mN"", ""NjYX"", ""X34="", ""u<]')"", ""qY/="", ""MI#k"", ""u'l="", "";S=:E"", ""H`&Y)9"", ""o,Wq"", ""t80/"", ""b,1="", ""ID!73"", ""ocHQ=""]}"
strings,content\stringtable\ranch06-en.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch06-en.cst,ranch06-en.cst,.cst,13686,8d61acd6ffc07e789041e031e1a76454df8e6d14,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""|{|T"", ""B.$93s"", ""X}-Z"", ""TQPQ"", ""RI{2"", ""q{:h"", ""3.{y"", ""a{R3"", ""%\""F*"", ""C:[B"", ""SH*iM"", ""LNtLCV"", ""l5e!>"", ""!qI6"", "")tck0#^\"""", ""ak^8j@"", ""1B.D"", ""SI+N{Q"", ""\\KJUnG"", ""=B+I"", ""JhiQ,"", ""8GB$"", ""nX(-"", ""THW^Jq"", ""AD(%"", ""=HHGE"", ""K[IXI"", "",@OvDs"", ""ON6X"", ""3|AJeA"", ""u?24"", ""a2)I8S"", ""UB9ZDa4"", ""~~@Y"", ""O+4]j:"", ""!g5("", ""tC`3\"""", ""(5k,{~"", "",h)%@"", ""4'Fh""]","{""string_sample_count"": 80, ""string_samples"": [""|{|T"", ""B.$93s"", ""X}-Z"", ""TQPQ"", ""RI{2"", ""q{:h"", ""3.{y"", ""a{R3"", ""%\""F*"", ""C:[B"", ""SH*iM"", ""LNtLCV"", ""l5e!>"", ""!qI6"", "")tck0#^\"""", ""ak^8j@"", ""1B.D"", ""SI+N{Q"", ""\\KJUnG"", ""=B+I"", ""JhiQ,"", ""8GB$"", ""nX(-"", ""THW^Jq"", ""AD(%"", ""=HHGE"", ""K[IXI"", "",@OvDs"", ""ON6X"", ""3|AJeA"", ""u?24"", ""a2)I8S"", ""UB9ZDa4"", ""~~@Y"", ""O+4]j:"", ""!g5("", ""tC`3\"""", ""(5k,{~"", "",h)%@"", ""4'Fh""]}"
strings,content\stringtable\ranch06-es.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch06-es.cst,ranch06-es.cst,.cst,13415,a78bc0ead7fc8f9c57a7b1853ba270e7b49785e7,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""]y|T"", ""+VT@D"", ""IHrg"", ""E?\\jQQ"", ""36?n"", ""v9J~"", ""t9fb"", ""_u6*N"", ""4Y(l"", ""+@OZ"", ""?gcX"", ""&9J44j*V"", ""MjHk"", ""34kX"", ""Z1j1"", "":`hn"", ""RAO#"", ""Wam\""="", ""rA=@"", ""$~H#"", ""IA0PR"", ""I#yzE'0D"", ""nYe#"", ""d.nx<"", ""M:IL]"", ""M*$2"", ""W\\fF"", "",!SV"", "")U\""/"", ""WBya"", ""rh%M"", ""lOOJ"", ""CfU1"", ""[p2,"", ""4cA0"", ""xeX&`"", ""rCvd"", ""6d:)K"", ""hV=!"", ""@d36& r""]","{""string_sample_count"": 80, ""string_samples"": [""]y|T"", ""+VT@D"", ""IHrg"", ""E?\\jQQ"", ""36?n"", ""v9J~"", ""t9fb"", ""_u6*N"", ""4Y(l"", ""+@OZ"", ""?gcX"", ""&9J44j*V"", ""MjHk"", ""34kX"", ""Z1j1"", "":`hn"", ""RAO#"", ""Wam\""="", ""rA=@"", ""$~H#"", ""IA0PR"", ""I#yzE'0D"", ""nYe#"", ""d.nx<"", ""M:IL]"", ""M*$2"", ""W\\fF"", "",!SV"", "")U\""/"", ""WBya"", ""rh%M"", ""lOOJ"", ""CfU1"", ""[p2,"", ""4cA0"", ""xeX&`"", ""rCvd"", ""6d:)K"", ""hV=!"", ""@d36& r""]}"
strings,content\stringtable\ranch06-fr.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch06-fr.cst,ranch06-fr.cst,.cst,14262,1d1f24c76fdb96abbbe685ffe27bfb718756d99e,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""}{`T"", ""ypf&"", ""9Ua^30~%"", ""w5dU"", ""K:OOD"", ""ib0t"", ""f;?k"", ""_PKi~"", ""(4[LGKe"", ""z8cD"", ""#O\\#"", ""cX9&"", ""EGzJ"", ""<Z[Z"", ""Db!y"", ""cY#B+\"""", ""YR'-"", ""\"";W~"", ""b\""+f"", ""CO@e"", "":9B2"", ""UEV\\"", ""}&)0"", ""$J_="", "",K\""`D"", ""T3nH"", ""S/R9"", ""5vV*z"", ""2Ld*4"", ""C#\"""", ""M#N1"", ""RI$4"", ""#QH6G"", ""4V\\e"", ""[9{[1"", "",_hL"", ""*v9d"", ""II)n%"", ""(dUig"", ""K**g""]","{""string_sample_count"": 80, ""string_samples"": [""}{`T"", ""ypf&"", ""9Ua^30~%"", ""w5dU"", ""K:OOD"", ""ib0t"", ""f;?k"", ""_PKi~"", ""(4[LGKe"", ""z8cD"", ""#O\\#"", ""cX9&"", ""EGzJ"", ""<Z[Z"", ""Db!y"", ""cY#B+\"""", ""YR'-"", ""\"";W~"", ""b\""+f"", ""CO@e"", "":9B2"", ""UEV\\"", ""}&)0"", ""$J_="", "",K\""`D"", ""T3nH"", ""S/R9"", ""5vV*z"", ""2Ld*4"", ""C#\"""", ""M#N1"", ""RI$4"", ""#QH6G"", ""4V\\e"", ""[9{[1"", "",_hL"", ""*v9d"", ""II)n%"", ""(dUig"", ""K**g""]}"
strings,content\stringtable\ranch06-it.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch06-it.cst,ranch06-it.cst,.cst,13668,6a53bb1b306d8752bc534a1eabe79b9978e2018b,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""S24b"", ""Q1A["", ""n.WQq6"", ""x\\KGz\\"", ""y\\K`cM"", "":0_3"", ""b=UxVy"", ""h'~!"", ""1<c#"", ""Z\""fF"", ""OXZ*"", ""q5vv"", ""Hb]t"", ""Mub3"", ""ho<["", ""pVYQ<"", ""wiz4"", ""%uYay"", ""b)4e"", ""TdE!1-i"", ""l-Bj"", ""s4v("", ""Q61eyd"", ""$Ow`"", ""AqMh\\t"", ""s\\%V"", ""SI,)+B"", ""(GqA"", ""2VN)"", ""J'eQ"", ""U)h8"", ""?eGviS"", ""+CE~We"", ""4bf@"", ""*_%3\"""", ""'SV&n"", ""\\5BI"", ""*.fj"", ""UMQv"", ""AvkP""]","{""string_sample_count"": 80, ""string_samples"": [""S24b"", ""Q1A["", ""n.WQq6"", ""x\\KGz\\"", ""y\\K`cM"", "":0_3"", ""b=UxVy"", ""h'~!"", ""1<c#"", ""Z\""fF"", ""OXZ*"", ""q5vv"", ""Hb]t"", ""Mub3"", ""ho<["", ""pVYQ<"", ""wiz4"", ""%uYay"", ""b)4e"", ""TdE!1-i"", ""l-Bj"", ""s4v("", ""Q61eyd"", ""$Ow`"", ""AqMh\\t"", ""s\\%V"", ""SI,)+B"", ""(GqA"", ""2VN)"", ""J'eQ"", ""U)h8"", ""?eGviS"", ""+CE~We"", ""4bf@"", ""*_%3\"""", ""'SV&n"", ""\\5BI"", ""*.fj"", ""UMQv"", ""AvkP""]}"
strings,content\stringtable\ranch07-de.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch07-de.cst,ranch07-de.cst,.cst,6871,876578a006a9eeb97684a2200f897c7441723507,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""$j0*"", ""SU]3"", ""?q%z"", ""B?\\7"", ""J\\Wy3"", ""pu5m"", ""DJw:1"", ""S/6i"", ""qX[-"", ""aiSm"", ""~Wwc"", ""4tr,"", ""E:lK!"", ""YDyT]"", "":($w@d6c*"", ""YNDm"", ""(*{u#C"", ""O\\/AB"", ""J`ZDb"", ""ubj8"", ""9,e"", ""dWav"", ""n\""gS"", "")glz"", ""bZ.!`"", ""L)fJ"", ""*7)+"", ""2>Y("", ""fKRx&6"", ""p9;sAHR7"", ""`J#c"", ""nDi5"", ""}=%)"", ""-F?2"", ""Jl7mpiO"", ""0u0u9Q"", ""ue$*("", ""p^ pA"", ""raGv;M"", ""G`ca""]","{""string_sample_count"": 79, ""string_samples"": [""$j0*"", ""SU]3"", ""?q%z"", ""B?\\7"", ""J\\Wy3"", ""pu5m"", ""DJw:1"", ""S/6i"", ""qX[-"", ""aiSm"", ""~Wwc"", ""4tr,"", ""E:lK!"", ""YDyT]"", "":($w@d6c*"", ""YNDm"", ""(*{u#C"", ""O\\/AB"", ""J`ZDb"", ""ubj8"", ""9,e"", ""dWav"", ""n\""gS"", "")glz"", ""bZ.!`"", ""L)fJ"", ""*7)+"", ""2>Y("", ""fKRx&6"", ""p9;sAHR7"", ""`J#c"", ""nDi5"", ""}=%)"", ""-F?2"", ""Jl7mpiO"", ""0u0u9Q"", ""ue$*("", ""p^ pA"", ""raGv;M"", ""G`ca""]}"
strings,content\stringtable\ranch07-en.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch07-en.cst,ranch07-en.cst,.cst,6224,f07883c2d213c5a8cf0f92838ee1662f4f5c3bd4,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""Y4>H"", ""cz{^"", ""j1g7"", ""!Wc7"", ""n[u\\]"", ""]|g8"", ""7=9M"", ""[Qu)}"", ""+j9K"", ""aqll"", ""4R)#"", ""%ziy(L]"", ""zVt@"", ""i;|FV"", ""'\""J"", ""D($t"", ""flGk"", ""0Iszu"", ""!#O\\"", ""Dqsy"", "">fXQ"", ""9j>[b;Q"", ""gLFP"", ""d9gK7m"", ""\""Bf'"", ""8=6{"", ""~P')"", ""^R_*p"", ""S&Y&T"", ""Y*\""9:F"", ""_IzG+"", ""(>I8"", ""6#^y@"", ""o)vn"", "".N#V"", ""x:p-n'"", ""7FI\"""", "">?`g"", ""Ptn{"", ""&,B$""]","{""string_sample_count"": 74, ""string_samples"": [""Y4>H"", ""cz{^"", ""j1g7"", ""!Wc7"", ""n[u\\]"", ""]|g8"", ""7=9M"", ""[Qu)}"", ""+j9K"", ""aqll"", ""4R)#"", ""%ziy(L]"", ""zVt@"", ""i;|FV"", ""'\""J"", ""D($t"", ""flGk"", ""0Iszu"", ""!#O\\"", ""Dqsy"", "">fXQ"", ""9j>[b;Q"", ""gLFP"", ""d9gK7m"", ""\""Bf'"", ""8=6{"", ""~P')"", ""^R_*p"", ""S&Y&T"", ""Y*\""9:F"", ""_IzG+"", ""(>I8"", ""6#^y@"", ""o)vn"", "".N#V"", ""x:p-n'"", ""7FI\"""", "">?`g"", ""Ptn{"", ""&,B$""]}"
strings,content\stringtable\ranch07-es.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch07-es.cst,ranch07-es.cst,.cst,6172,973b449f1ed24db209a1537c1919bc5f587f5399,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""$h\\141$"", ""sNUw"", ""@7<3"", ""9SqN"", ""Ko7l#"", ""X2ts"", ""K;vDo"", ""J8nDk"", ""fq#i"", ""NJ:z"", ""edlZ"", ""$RF\"""", ""[OJv"", "";..L;"", ""!N]h"", ""]8^R"", ""6dM'"", ""? 5h"", ""b#t0"", ""qW)?"", ""3nhVa"", ""(WWpl"", ""pqGa"", ""uHYH"", ""YhMD[H.>>"", ""~O2b"", ""KXB@I"", ""O>?>"", ""4 a3c"", ""qIFYl`"", ""?R\""!"", ""yeAt"", ""%l3hw"", ""'/@X"", ""9X8d"", ""BPXo"", ""2e3G"", ""D\"":wO"", ""QYCM"", ""'TA~""]","{""string_sample_count"": 74, ""string_samples"": [""$h\\141$"", ""sNUw"", ""@7<3"", ""9SqN"", ""Ko7l#"", ""X2ts"", ""K;vDo"", ""J8nDk"", ""fq#i"", ""NJ:z"", ""edlZ"", ""$RF\"""", ""[OJv"", "";..L;"", ""!N]h"", ""]8^R"", ""6dM'"", ""? 5h"", ""b#t0"", ""qW)?"", ""3nhVa"", ""(WWpl"", ""pqGa"", ""uHYH"", ""YhMD[H.>>"", ""~O2b"", ""KXB@I"", ""O>?>"", ""4 a3c"", ""qIFYl`"", ""?R\""!"", ""yeAt"", ""%l3hw"", ""'/@X"", ""9X8d"", ""BPXo"", ""2e3G"", ""D\"":wO"", ""QYCM"", ""'TA~""]}"
strings,content\stringtable\ranch07-fr.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch07-fr.cst,ranch07-fr.cst,.cst,6649,1d79e22308cc94da621a3cdcd4493a336915e1c7,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""DEc|"", ""O=|]"", ""\\9\\I\\"", ""USWs"", ""hlWu"", "")]uuGK"", ""Ta7mF"", ""h]Z.W"", ""]MM;6"", ""|LFL(+"", ""}!3$hi"", ""5`A|e{d"", ""c%dk"", ""uaN]"", ""Gqbj"", ""l+gX0v"", ""!Zm'"", ""g[Q_"", ""IMuS"", ""+en6"", ""_&&A"", ""J8]w"", ""6H#"", ""\""D|jI"", ""jP [>c"", ""I(1Y"", ""9x0H"", ""3CUV"", ""?u!,"", ""pg@(>"", ""i^$io"", ""HPYB"", ""(}'1eq"", ""d,<s"", ""AieC"", "",/)?M"", ""KdCd^"", ""CUIjQ"", ""f+K"", ""5E4!""]","{""string_sample_count"": 80, ""string_samples"": [""DEc|"", ""O=|]"", ""\\9\\I\\"", ""USWs"", ""hlWu"", "")]uuGK"", ""Ta7mF"", ""h]Z.W"", ""]MM;6"", ""|LFL(+"", ""}!3$hi"", ""5`A|e{d"", ""c%dk"", ""uaN]"", ""Gqbj"", ""l+gX0v"", ""!Zm'"", ""g[Q_"", ""IMuS"", ""+en6"", ""_&&A"", ""J8]w"", ""6H#"", ""\""D|jI"", ""jP [>c"", ""I(1Y"", ""9x0H"", ""3CUV"", ""?u!,"", ""pg@(>"", ""i^$io"", ""HPYB"", ""(}'1eq"", ""d,<s"", ""AieC"", "",/)?M"", ""KdCd^"", ""CUIjQ"", ""f+K"", ""5E4!""]}"
strings,content\stringtable\ranch07-it.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch07-it.cst,ranch07-it.cst,.cst,6320,9e3ec2a1e3987011dadb7a4a2de4481478a9eccd,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""N'$82c"", ""9JXQ"", ""\\SW-"", ""tKuu;"", ""vl5fd"", ""F2i`"", ""cCk="", ""]uXE"", ""GPMA;;"", ""S*%SN"", ""I[m:"", ""f~hZi"", ""HpJ/7"", ""gN\""[W"", ""=2i;"", ""xEHm"", ""bf+"", ""a0!X"", ""(DN&J"", ""Tj2BIG"", ""NP:WqS"", ""YR4#hj"", ""4#e)"", "":T$h"", ""C;D"", ""Zyo"", ""FE;n2"", ""7mmn:"", ""Q|{B"", ""G\\!e!gl,"", ""G@r("", ""Sqm@"", ""c]l/"", ""KE,M"", ""]JwJCj"", ""x/a:"", ""~o%|"", ""v`eN"", ""XHSO"", ""4=HO@8""]","{""string_sample_count"": 66, ""string_samples"": [""N'$82c"", ""9JXQ"", ""\\SW-"", ""tKuu;"", ""vl5fd"", ""F2i`"", ""cCk="", ""]uXE"", ""GPMA;;"", ""S*%SN"", ""I[m:"", ""f~hZi"", ""HpJ/7"", ""gN\""[W"", ""=2i;"", ""xEHm"", ""bf+"", ""a0!X"", ""(DN&J"", ""Tj2BIG"", ""NP:WqS"", ""YR4#hj"", ""4#e)"", "":T$h"", ""C;D"", ""Zyo"", ""FE;n2"", ""7mmn:"", ""Q|{B"", ""G\\!e!gl,"", ""G@r("", ""Sqm@"", ""c]l/"", ""KE,M"", ""]JwJCj"", ""x/a:"", ""~o%|"", ""v`eN"", ""XHSO"", ""4=HO@8""]}"
strings,content\stringtable\ranch08-de.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch08-de.cst,ranch08-de.cst,.cst,6749,022f5fa72eb55af76aef2755d12672de780595f3,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""1P=]"", ""kvb\\<_"", ""]5,5l"", ""evDL"", ""fYjL"", ""6l<o"", ""Hs.I"", ""tK%K"", ""OhaI"", ""2`o@]"", ""e[Cz"", ""evtGS"", ""4GTsq"", "".NEab<?"", ""t@V]"", ""YdE*"", ""EQ[]"", ""+j$c"", ""\""^ar"", ""2Y@Y"", ""jBD'hG"", ""d_*Ju"", ""Pz*I"", ""qQuE"", ""\""_6s"", ""4z{u"", ""\""hZ@"", ""6Jj;"", ""SR\""\\="", ""fYk("", ""QQ5k"", ""{\\Ht"", ""zKi%l5AL"", ""V*\""uP$"", ""t!\\V"", ""g,!kz"", ""XJ[:c"", ""j:A:Z"", ""HGW5"", ""(KEDv""]","{""string_sample_count"": 80, ""string_samples"": [""1P=]"", ""kvb\\<_"", ""]5,5l"", ""evDL"", ""fYjL"", ""6l<o"", ""Hs.I"", ""tK%K"", ""OhaI"", ""2`o@]"", ""e[Cz"", ""evtGS"", ""4GTsq"", "".NEab<?"", ""t@V]"", ""YdE*"", ""EQ[]"", ""+j$c"", ""\""^ar"", ""2Y@Y"", ""jBD'hG"", ""d_*Ju"", ""Pz*I"", ""qQuE"", ""\""_6s"", ""4z{u"", ""\""hZ@"", ""6Jj;"", ""SR\""\\="", ""fYk("", ""QQ5k"", ""{\\Ht"", ""zKi%l5AL"", ""V*\""uP$"", ""t!\\V"", ""g,!kz"", ""XJ[:c"", ""j:A:Z"", ""HGW5"", ""(KEDv""]}"
strings,content\stringtable\ranch08-en.cst,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\stringtable\ranch08-en.cst,ranch08-en.cst,.cst,6261,759a881d6d7252ac0cbdd614cb026763a0adb0d6,strings:.cst;strings:string_extension_or_folder;strings:stringtable,.cst;stringtable,[],"[""Ds1&"", ""_1-:"", "";d\\s#"", ""I=oX6-"", ""ylGO"", ""`O%'"", ""VH;%"", ""GKE5~0"", ""]I%D"", ""=24om0"", ""dzT_A"", "",q'Y"", ""qZH[]"", "":mfr"", ""<Tn/"", ""tF5cR"", ""!1a["", ""oI+3a"", ""J_[,"", ""(KIxu"", ""\""V W"", ""[!{}"", ""t*3."", ""2I3A"", ""sA&O"", ""t3S0"", ""9U<;"", ""G%d!"", ""|l~Y"", ""4,bB\\"", ""&gV?"", ""D!MXE"", "";:1W#"", ""\\N+\\FRB"", ""?$TQI"", ""QZ9w"", ""..#$"", ""(h0}"", ""#(_U"", ""1qC]""]","{""string_sample_count"": 76, ""string_samples"": [""Ds1&"", ""_1-:"", "";d\\s#"", ""I=oX6-"", ""ylGO"", ""`O%'"", ""VH;%"", ""GKE5~0"", ""]I%D"", ""=24om0"", ""dzT_A"", "",q'Y"", ""qZH[]"", "":mfr"", ""<Tn/"", ""tF5cR"", ""!1a["", ""oI+3a"", ""J_[,"", ""(KIxu"", ""\""V W"", ""[!{}"", ""t*3."", ""2I3A"", ""sA&O"", ""t3S0"", ""9U<;"", ""G%d!"", ""|l~Y"", ""4,bB\\"", ""&gV?"", ""D!MXE"", "";:1W#"", ""\\N+\\FRB"", ""?$TQI"", ""QZ9w"", ""..#$"", ""(h0}"", ""#(_U"", ""1qC]""]}"
