# Code RED source/decompiled export
# Source: research/IMPORTANT_readable_root_index_2026-05-02/categories/model_resource_refs.csv
# SHA1: d1b465182a92205bf49327499b283179f06c6c3d

root_id,root_path,relative_path,absolute_path,extension,size,sha1,duplicate_of,readable_mode,categories,important_score,matched_terms,snippet_count,root_tag,picked_tokens
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,flash\huddata.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\flash\huddata.xml,.xml,8997,7b06419acfa8582debba6fab56ad5312c287778a,,text,model_resource_refs;multiplayer_scripts;strings_ui_text;world_nav_placement,85,hud;menu;multiplayer;nav;net;texture,57,sagHudData,MultiPlayerIcons|MultiplayerHUD|multiplayerIcons|topNavMovie|topnav
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x7087E224,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x7087E224,<none>,22048,31f308acedb426d751b96118310772bac9beb21d,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,84,ambient;cam;camera;menu;terrain;texture;world,60,,Bumpiness_Terrain123|Bumpiness_Terrain456|CameraMatrix|PSTerrain|PSTerrainPuddle|PSTerrainReflection|Terrain|TerrainAmbOccFillFactor|TerrainAmbOccSunFactor|TerrainBlendMap1|TerrainBlendMap2|TerrainBlendTex1|TerrainBlendTex2|TerrainDiffuseSampler1|TerrainDiffuseSampler2|TerrainDiffuseSampler3|TerrainDiffuseSampler4|TerrainDiffuseSampler5|TerrainDiffuseSampler6|TerrainDiffuseTex1|TerrainDiffuseTex2|TerrainDiffuseTex3|TerrainDiffuseTex4|TerrainDiffuseTex5|TerrainDiffuseTex6|TerrainNormalSampler1|TerrainNormalSampler2|TerrainNormalSampler3|TerrainNormalSampler4|TerrainNormalSampler5|TerrainNormalSampler6|TerrainNormalTex1|TerrainNormalTex2|TerrainNormalTex3|TerrainNormalTex4|TerrainNormalTex5|TerrainNormalTex6|VSTerrain|VSTerrainReflection|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x867C30E9,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x867C30E9,<none>,24388,2b068de9ebf69fe27fb1f3a7c94b25a4b4a0abda,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,84,ambient;cam;camera;menu;terrain;texture;world,60,,Bumpiness_Terrain123|Bumpiness_Terrain456|CameraMatrix|PSTerrainBlend|PSTerrainBlendReflection|PSTerrainPuddle|Terrain|TerrainAmbOccFillFactor|TerrainAmbOccSunFactor|TerrainBlendMap1|TerrainBlendMap2|TerrainBlendTex1|TerrainBlendTex2|TerrainDiffuseSampler1|TerrainDiffuseSampler2|TerrainDiffuseSampler3|TerrainDiffuseSampler4|TerrainDiffuseSampler5|TerrainDiffuseSampler6|TerrainDiffuseTex1|TerrainDiffuseTex2|TerrainDiffuseTex3|TerrainDiffuseTex4|TerrainDiffuseTex5|TerrainDiffuseTex6|TerrainNormalSampler1|TerrainNormalSampler2|TerrainNormalSampler3|TerrainNormalSampler4|TerrainNormalSampler5|TerrainNormalSampler6|TerrainNormalTex1|TerrainNormalTex2|TerrainNormalTex3|TerrainNormalTex4|TerrainNormalTex5|TerrainNormalTex6|VSTerrainBlend|VSTerrainBlendReflection|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xF6FEF4CA,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xF6FEF4CA,<none>,22048,31f308acedb426d751b96118310772bac9beb21d,root_04:shaders\world\0x0D69C8F7\0x7087E224,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,84,ambient;cam;camera;menu;terrain;texture;world,60,,Bumpiness_Terrain123|Bumpiness_Terrain456|CameraMatrix|PSTerrain|PSTerrainPuddle|PSTerrainReflection|Terrain|TerrainAmbOccFillFactor|TerrainAmbOccSunFactor|TerrainBlendMap1|TerrainBlendMap2|TerrainBlendTex1|TerrainBlendTex2|TerrainDiffuseSampler1|TerrainDiffuseSampler2|TerrainDiffuseSampler3|TerrainDiffuseSampler4|TerrainDiffuseSampler5|TerrainDiffuseSampler6|TerrainDiffuseTex1|TerrainDiffuseTex2|TerrainDiffuseTex3|TerrainDiffuseTex4|TerrainDiffuseTex5|TerrainDiffuseTex6|TerrainNormalSampler1|TerrainNormalSampler2|TerrainNormalSampler3|TerrainNormalSampler4|TerrainNormalSampler5|TerrainNormalSampler6|TerrainNormalTex1|TerrainNormalTex2|TerrainNormalTex3|TerrainNormalTex4|TerrainNormalTex5|TerrainNormalTex6|VSTerrain|VSTerrainReflection|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\ui\net\hudsceneonline.sc.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\ui\net\hudsceneonline.sc.xml,.xml,8290,ef849533341d83a957f757b421ae91bbf8156a3f,,text,model_resource_refs;multiplayer_scripts;strings_ui_text;world_nav_placement,83,hud;menu;model;multiplayer;nav;net,55,scxml,AA_Prompt_card|AA_Prompt_nav|LobbyNav_Prompt_card|LobbyNav_Prompt_nav|Lobby_NaviOnly|Lobby_NaviReplay|Lobby_Prompt_card|Lobby_Prompt_nav|ShowGamerCard|mp_gamer_navigate|mp_gamer_showcard|multiplayerIcons
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\ui\net\profileeditor\main.sc.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\ui\net\profileeditor\main.sc.xml,.xml,16697,282d907132e1bd6152630e577858c9a5f50e40cd,,text,model_resource_refs;multiplayer_scripts;strings_ui_text;world_nav_placement,83,ambient;hud;menu;model;multiplayer;net,55,scxml,multiplayerIcons
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0xF5D3B428,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0xF5D3B428,<none>,20203,b5053efcbc471765fef750fd2f45420bd949b623,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,82,ambient;cam;camera;menu;terrain;texture;world,58,,Bumpiness_Terrain123|Bumpiness_Terrain456|CameraMatrix|PSTerrain|PSTerrainPuddle|PSTerrainReflection|Terrain|TerrainAmbOccFillFactor|TerrainAmbOccSunFactor|TerrainBlendMap1|TerrainBlendTex1|TerrainDiffuseSampler1|TerrainDiffuseSampler2|TerrainDiffuseSampler3|TerrainDiffuseSampler4|TerrainDiffuseTex1|TerrainDiffuseTex2|TerrainDiffuseTex3|TerrainDiffuseTex4|TerrainNormalSampler1|TerrainNormalSampler2|TerrainNormalSampler3|TerrainNormalSampler4|TerrainNormalTex1|TerrainNormalTex2|TerrainNormalTex3|TerrainNormalTex4|VSTerrain|VSTerrainReflection|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,cutscene\intro_01\intro_01.cutbin,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\cutscene\intro_01\intro_01.cutbin,.cutbin,9011,eaab4588e3eaf589f21c0e861bcb8a55ee7bb2c9,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text,79,cam;camera;cutbin;cutscene;intro_01;model;subtitle,37,vEndRotationQuaternion,ExportCamera|cameraCutList|cutscene_face|fFadeInCutsceneDuration|fFadeOutCutsceneDuration|iCutsceneFlags|pCutsceneEventArgsList|pCutsceneEventList|pCutsceneLoadEventList|pCutsceneObjects|rageCamera|rage__cutfCameraCutEventArgs|rage__cutfCameraObject|rage__cutfCutsceneFile2
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,vfx\materials\fxmaterials.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\vfx\materials\fxmaterials.xml,.xml,79080,1430eab48ced8a1cb629456ab2264e0d59023d5f,,text,model_resource_refs;vehicle_spawning;world_nav_placement,78,ambient;terrain;texture;wagon,60,MaterialFxList,AmbientTerrainFxName|AmbientTerrainRainFxName|AmbientTerrainSnowFxName|WagonTrailFxName|WagonTrailSnowFxName|WagonWheelFxName|WagonWheelRainFxName|WagonWheelSnowFxName|terrain_dirt_loose|terrain_dirt_packed|terrain_grass|terrain_gravel|terrain_leaves|terrain_rails|terrain_stone|terrain_stone_grit|terrain_water_general|veh_car_body_metal|veh_car_wheel_rubber|veh_train_metal_boiler|veh_wagon_body_wood|veh_wagon_wheel_wood|wagon_distant_trail_snow
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\character\0x0D69C8F7\0x52471B57,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\character\0x0D69C8F7\0x52471B57,<none>,29746,7cd96d8009371e311b4f83e2f36bd5b96e234c94,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,71,ambient;cam;camera;cutscene;menu;texture;world,43,,CameraMatrix|PSCharacterCutscene|PSCharacterCutsceneBlood|VSCharacterCutscene|VSCharacterCutsceneBlood|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\character\0x0D69C8F7\0x9D5D6EC7,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\character\0x0D69C8F7\0x9D5D6EC7,<none>,24369,de4a0916126fa7813caed442c92a52154317d382,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,67,ambient;cam;camera;cutscene;menu;texture;world,39,,CameraMatrix|PSAlphaBSpecAOSharedUVCharacterCutscene|VSAlphaBSpecAOSharedUVCharacterCutscene|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,content\ui\pausemenu\lobby\currentgamers.sc.xml,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\content\ui\pausemenu\lobby\currentgamers.sc.xml,.xml,4298,335f064037591b3d96b08d562b1a452e9fe6883b,,text,model_resource_refs;multiplayer_scripts;npc_ai_factions;strings_ui_text,61,hud;menu;model;net;posse,41,scxml,ShowGamerCard|mp_gamer_showcard
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,cutscene\intro_sequence_1\intro_sequence_1.cutbin,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\cutscene\intro_sequence_1\intro_sequence_1.cutbin,.cutbin,28594,0f17ae95441a2a55b972ed7b1cf4609447013a0f,,strings,cutscenes_cameras;model_resource_refs,56,cam;camera;cutbin;cutscene;intro_sequence;model,23,m,ExportCamera|cameraCutList|cutscene_face|fFadeInCutsceneDuration|fFadeOutCutsceneDuration|iCutsceneFlags|pCutsceneEventArgsList|pCutsceneEventList|pCutsceneLoadEventList|pCutsceneObjects|rageCamera|rageCamera1|rage__cutfCameraCutEventArgs|rage__cutfCameraObject|rage__cutfCutsceneFile2
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\character\0x0D69C8F7\0x99C6A88D,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\character\0x0D69C8F7\0x99C6A88D,<none>,22971,67977907cc81ed1726ca101b5b48634b8e46eec8,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,54,ambient;cam;camera;menu;texture;world,34,,CameraMatrix|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x11A7EDF1,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x11A7EDF1,<none>,17537,f29f2225c494d8cb5c34a9e62649c800b177b3d9,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,54,ambient;cam;camera;menu;terrain;texture;world,30,,CameraMatrix|PSTerrainPuddle|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x4E742D8B,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x4E742D8B,<none>,9153,142c624e90424a5fc18685a6331ac1d810986d3a,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,53,ambient;cam;camera;menu;placement;texture;world,28,,Camera|CameraDistanceAtMaxDisplacement|CameraMatrix|gCameraDistanceAtMaxDisplacement|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x74CA4CF8,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x74CA4CF8,<none>,15288,ffe255f66c4f8493b55169876ff2e41886cb15f7,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,53,ambient;cam;camera;menu;terrain;texture;world,29,,CameraMatrix|PSTerrainPuddle|TerrainBlendMap1|TerrainBlendTex1|gCameraMatrix
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,tune\refgroups\campsitesets\0x86A44501,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\tune\refgroups\campsitesets\0x86A44501,<none>,8379,8e20d6ea8942b2c01153c2df024ad62a076b1d39,,text,cutscenes_cameras;model_resource_refs;world_nav_placement,53,cam;model;world,41,,
root_04,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root,shaders\world\0x0D69C8F7\0x7D97178B,D:\Games\Red Dead Redemption\game\BACKUP BEFORE MODDING\rdr1\mods\root\shaders\world\0x0D69C8F7\0x7D97178B,<none>,11958,9c49d3d3886739464bc5b5bb6a0cd1004ec00c31,,strings,cutscenes_cameras;model_resource_refs;strings_ui_text;world_nav_placement,51,ambient;cam;camera;menu;terrain;texture;world,27,,CameraMatrix|PSFlattenTerrain|VSFlattenTerrain|gCameraMatrix
