index,name,offset,offset_hex,body_offset,parameters,locals,enter_name_length,end_hint
87,Function_87,9975,0x26F7,9980,6,8,0,10106
88,Function_88,10106,0x277A,10111,12,18,0,10181
89,Function_89,10181,0x27C5,10186,2,20,0,10282
90,Function_90,10282,0x282A,10287,0,3,0,10403
91,Function_91,10403,0x28A3,10408,2,7,0,10479
92,Function_92,10479,0x28EF,10484,2,4,0,10508
93,Function_93,10508,0x290C,10513,2,5,0,10540
94,Function_94,10540,0x292C,10545,3,5,0,10561
95,Function_95,10561,0x2941,10566,2,4,0,10594
96,Function_96,10594,0x2962,10599,3,5,0,10616
97,Function_97,10616,0x2978,10621,2,4,0,10649
98,Function_98,10649,0x2999,10654,1,3,0,10662
99,Function_99,10662,0x29A6,10667,2,4,0,10702
100,Function_100,10702,0x29CE,10707,3,21,0,10885
101,Function_101,10885,0x2A85,10890,2,7,0,11470
102,Function_102,11470,0x2CCE,11475,8,31,0,11851
103,Function_103,11851,0x2E4B,11856,3,5,0,12087
104,Function_104,12087,0x2F37,12092,1,3,0,12101
105,Function_105,12101,0x2F45,12106,4,15,0,12209
106,Function_106,12209,0x2FB1,12214,0,2,0,12248
107,Function_107,12248,0x2FD8,12253,5,21,0,12486
108,Function_108,12486,0x30C6,12491,4,6,0,12887
109,Function_109,12887,0x3257,12892,1,3,0,12905
110,Function_110,12905,0x3269,12910,2,4,0,12997
111,Function_111,12997,0x32C5,13002,2,61,0,13482
112,Function_112,13482,0x34AA,13487,2,38,0,13799
113,Function_113,13799,0x35E7,13804,2,4,0,13834
114,Function_114,13834,0x360A,13839,0,2,0,13845
115,Function_115,13845,0x3615,13850,1,4,0,13891
116,Function_116,13891,0x3643,13896,2,4,0,13917
117,Function_117,13917,0x365D,13922,2,4,0,13936
118,Function_118,13936,0x3670,13941,3,5,0,14160
119,Function_119,14160,0x3750,14165,5,7,0,14195
120,Function_120,14195,0x3773,14200,4,6,0,14237
121,Function_121,14237,0x379D,14242,1,3,0,14253
122,Function_122,14253,0x37AD,14258,1,4,0,14298
123,Function_123,14298,0x37DA,14303,2,4,0,14310
124,Function_124,14310,0x37E6,14315,1,3,0,14324
125,Function_125,14324,0x37F4,14329,6,11,0,14350
126,Function_126,14350,0x380E,14355,7,9,0,14385
127,Function_127,14385,0x3831,14390,0,2,0,14401
128,Function_128,14401,0x3841,14406,1,5,0,15292
129,Function_129,15292,0x3BBC,15297,0,2,0,15356
130,Function_130,15356,0x3BFC,15361,1,4,0,15384
131,Function_131,15384,0x3C18,15389,0,3,0,15427
132,Function_132,15427,0x3C43,15432,2,4,0,15444
133,Function_133,15444,0x3C54,15449,0,2,0,15510
134,Function_134,15510,0x3C96,15515,2,4,0,15545
135,Function_135,15545,0x3CB9,15550,0,8,0,15850
136,Function_136,15850,0x3DEA,15855,0,3,0,15877
137,Function_137,15877,0x3E05,15882,2,20,0,16028
138,Function_138,16028,0x3E9C,16033,4,8,0,16084
139,Function_139,16084,0x3ED4,16089,3,6,0,16280
140,Function_140,16280,0x3F98,16285,2,4,0,16297
141,Function_141,16297,0x3FA9,16302,0,2,0,16304
142,Function_142,16304,0x3FB0,16309,0,2,0,
