offset,offset_hex,length,text,population_term
3994,0xF9A,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange - ,
4085,0xFF5,73,"""oGSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange",
4179,0x1053,72,MoFSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a Stat out of bounds.,
4287,0x10BF,80,UoNSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a LifetimeStat out of bounds.,
4482,0x1182,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to increment a LifetimeStat out of its fMaxRange.,
4628,0x1214,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to decrement a LifetimeStat out of its fMinRange.,
4881,0x1311,17,mp_aa_vote_replay,
4910,0x132E,6,"3<Z;Y,",
4924,0x133C,15,mp_aa_vote_skip,
4951,0x1357,5,3<Yz-,
5184,0x1440,21,DISABLE_HORSE_WHISTLE,
5217,0x1461,21,DISABLE_HORSE_WHISTLE,
5241,0x1479,4,6+~-,
5285,0x14A5,14,INVALID REGION,
5409,0x1521,8,v_region,
5581,0x15CD,21,DISABLE_HORSE_WHISTLE,
5606,0x15E6,4,9+~-,
5676,0x162C,5,:T3~-,
5784,0x1698,5,/<1~-,
5868,0x16EC,67,oBERROR: Trying to get value of NETTIMER that has not been started!,
5938,0x1732,85, oTWARNING: Trying to get value of NETTIMER that has not been started! Returning 0.0 ,
6515,0x1973,10,EVERYTHING,
6529,0x1981,6,SILENT,
6539,0x198B,4,IDLE,
6547,0x1993,6,IDLE_2,
6557,0x199D,8,PASTORAL,
6569,0x19A9,12,PASTORAL_LOW,
6585,0x19B9,13,PASTORAL_HIGH,
6602,0x19CA,8,SUSPENSE,
6614,0x19D6,12,SUSPENSE_LOW,
6630,0x19E6,13,SUSPENSE_HIGH,
6647,0x19F7,13,SUSPENSE_DRUM,
6664,0x1A08,12,SUSPENSE_FOG,
6680,0x1A18,8,DRAMATIC,
6692,0x1A24,12,DRAMATIC_LOW,
6708,0x1A34,14,DRAMATIC_LOW_2,
6726,0x1A46,14,DRAMATIC_LOW_3,
6744,0x1A58,14,DRAMATIC_LOW_4,
6762,0x1A6A,17,DRAMATIC_SUSPENSE,
6783,0x1A7F,19,DRAMATIC_SUSPENSE_2,
6806,0x1A96,13,DRAMATIC_HIGH,
6823,0x1AA7,17,DRAMATIC_GUNFIGHT,
6844,0x1ABC,12,DRAMATIC_ALT,
6860,0x1ACC,10,DRAMATIC_2,
6874,0x1ADA,10,DRAMATIC_3,
6888,0x1AE8,10,DRAMATIC_4,
6902,0x1AF6,5,CHASE,
6911,0x1AFF,15,CHASE_EXTRA_LOW,
6930,0x1B12,9,CHASE_LOW,
6943,0x1B1F,10,CHASE_HIGH,
6957,0x1B2D,9,CHASE_ELK,
6970,0x1B3A,9,CHASE_ALT,
6983,0x1B47,11,MERCH_CHASE,
6998,0x1B56,13,ARMY_GUNFIGHT,
7015,0x1B67,17,ARMY_GUNFIGHT_LOW,
7036,0x1B7C,18,ARMY_GUNFIGHT_HIGH,
7058,0x1B92,14,REBEL_GUNFIGHT,
7076,0x1BA4,8,GUNFIGHT,
7088,0x1BB0,10,GUNFIGHT_2,
7102,0x1BBE,10,GUNFIGHT_4,
7116,0x1BCC,11,GUNFIGHT_EX,
7131,0x1BDB,12,GUNFIGHT_LOW,
7147,0x1BEB,14,GUNFIGHT_LOW_2,
7165,0x1BFD,13,GUNFIGHT_HIGH,
7182,0x1C0E,15,GUNFIGHT_HIGH_2,
7201,0x1C21,17,GUNFIGHT_ALT_HIGH,
7222,0x1C36,12,GUNFIGHT_ELK,
7238,0x1C46,19,GUNFIGHT_CHASE_HIGH,
7261,0x1C5D,16,INTENSE_GUNFIGHT,
7281,0x1C71,22,SUSPENSE_GUNFIGHT_HIGH,
7307,0x1C8B,9,MERCH_GUN,
7320,0x1C98,5,HAPPY,
7329,0x1CA1,9,HAPPY_LOW,
7342,0x1CAE,10,HAPPY_HIGH,
7356,0x1CBC,8,RIDING_1,
7368,0x1CC8,8,RIDING_2,
7380,0x1CD4,8,RIDING_3,
7392,0x1CE0,8,RIDING_4,
7404,0x1CEC,10,RIDING_ALT,
7418,0x1CFA,4,TRAP,
7426,0x1D02,4,BARN,
7434,0x1D0A,7,MP_IDLE,
7445,0x1D15,7,MP_SUSP,
7463,0x1D27,8,FINISHED,
7695,0x1E0F,5,ArmUp,
7716,0x1E24,5,ArmUp,
7851,0x1EAB,59,?o9Failed to create iterator to release actors to netLayout,
7987,0x1F33,9,netLayout,
8026,0x1F5A,4,N+~-,
8557,0x216D,7,'&(&)A ,
8736,0x2220,5,"R""(+b",
8893,0x22BD,11,FM Level - ,
8959,0x22FF,4,IDLE,
8986,0x231A,4,IDLE,
9005,0x232D,4,R?w8,
9010,0x2332,4,"R=|,",
9019,0x233B,4,"y%(,",
9107,0x2393,5,!R=mc,
9146,0x23BA,22,MP_AA_already_finished,
9169,0x23D1,4,R=Y8,
9296,0x2450,9,MP_Ticker,
9311,0x245F,10,WeaponAmmo,
9327,0x246F,10,WeaponAmmo,
9343,0x247F,21,mp_aa_stats_vote_skip,
9367,0x2497,11,Common_Null,
9384,0x24A8,23,mp_aa_stats_vote_replay,
9410,0x24C2,11,Common_Null,
9435,0x24DB,4,<a;a,
9462,0x24F6,6,/R45R4,
9626,0x259A,14,NotorietyMeter,
9662,0x25BE,14,NotorietyMeter,
9695,0x25DF,21,RadialWeaponQuickPick,
9723,0x25FB,4,6;]c,
9790,0x263E,4,R2|8,
9829,0x2665,4,R+rc,
9837,0x266D,24,mp_aa_vote_replay_passed,
9862,0x2686,4,R=Yo,
9867,0x268B,14,AA vote passed,
9893,0x26A5,5,%TR+a,
9916,0x26BC,7,>$R+PR),
9944,0x26D8,22,mp_aa_vote_skip_passed,
9967,0x26EF,4,R=Yo,
9972,0x26F4,14,AA vote passed,
10036,0x2734,4,"R'b,",
10118,0x2786,5,3PqNR,
10127,0x278F,8,'PqNOqP4,
10143,0x279F,7,PqNOqP4,
10155,0x27AB,8,R)qPqNR(,
10210,0x27E2,4,OqP4,
10216,0x27E8,4,R(m8,
10221,0x27ED,4,OqP4,
10227,0x27F3,5,R(m c,
10263,0x2817,4,OqP4,
10272,0x2820,4,R)q8,
10277,0x2825,4,OqP4,
10459,0x28DB,4,OqP4,
10491,0x28FB,4,QqOb,
10514,0x2912,4,PqPh,
10572,0x294C,4,OqP4,
10578,0x2952,4,R(m8,
10583,0x2957,4,OqP4,
10589,0x295D,5,R(m c,
10701,0x29CD,4,4`?|,
10746,0x29FA,4,R*W9,
11207,0x2BC7,13,Game LockStep,
11221,0x2BD5,68,"oC--- LOCAL PLAYER %s, #%s, is moving on, assumably to state #%s ---",
11369,0x2C69,13,Game LockStep,
11383,0x2C77,87,"oV--- LOCAL PLAYER %s (#%s), the host, is sending go-ahead to state #%s with ID: %s ---",
11501,0x2CED,4,R.b7,
11584,0x2D40,14,Lockstep Ditch,
11599,0x2D4F,70,oEI have the authority as lowest-numbered valid slot to order a ditch.,
11739,0x2DDB,4,R.Uc,
11791,0x2E0F,4,R.G8,
11814,0x2E26,4,R.87,
11970,0x2EC2,4,R.Uc,
12079,0x2F2F,4,R./8,
12111,0x2F4F,43,Zo)Next lockstep state same as last state (,
12170,0x2F8A,15,). May be fine.,
12210,0x2FB2,13,Game LockStep,
12224,0x2FC0,48,"o/LOCAL PLAYER %s, #%s, wants to go to state #%s",
12307,0x3013,4,R.b7,
12345,0x3039,4,R2fc,
12353,0x3041,4,R2Xn,
12402,0x3072,24,mp_aa_vote_total_replays,
12437,0x3095,26,mp_aa_vote_total_continues,
12474,0x30BA,25,mp_aa_vote_total_required,
12517,0x30E5,21,mp_aa_plist_vote_skip,
12541,0x30FD,15,mp_aa_vote_skip,
12562,0x3112,23,mp_aa_plist_vote_replay,
12588,0x312C,17,mp_aa_vote_replay,
12611,0x3143,21,mp_aa_plist_vote_skip,
12638,0x315E,23,mp_aa_plist_vote_replay,
12676,0x3184,21,mp_aa_stats_vote_skip,
12700,0x319C,15,mp_aa_vote_skip,
12721,0x31B1,23,mp_aa_stats_vote_replay,
12747,0x31CB,17,mp_aa_vote_replay,
12770,0x31E2,21,mp_aa_stats_vote_skip,
12797,0x31FD,23,mp_aa_stats_vote_replay,
13022,0x32DE,13,Local AA vote,
13040,0x32F0,4,r%@R,
13050,0x32FA,4,1:34,
13238,0x33B6,12,HudGamerList,
13256,0x33C8,20,AAPrompts_PlayerList,
13388,0x344C,4,R2fc,
13396,0x3454,4,R4t9,
13467,0x349B,47,<o-Tried to get genint from not-yet-valid slot ,
13560,0x34F8,50,Io0TRIED TO USE IS_SLOT_DATA_VALID WITH BAD INDEX ,
13726,0x359E,5,R<eR3,
13737,0x35A9,12,HudGamerList,
13755,0x35BB,15,AAPrompts_Stats,
13798,0x35E6,11,Common_Null,
13816,0x35F8,11,Common_Null,
13834,0x360A,11,Common_Null,
13852,0x361C,11,Common_Null,
13870,0x362E,11,Common_Null,
13888,0x3640,11,Common_Null,
13906,0x3652,11,Common_Null,
13923,0x3663,23,mp_plist_personal_stats,
13949,0x367D,7,",i=@r@j",
13957,0x3685,5,",i=@,",
13977,0x3699,4,<XP>,
13988,0x36A4,18,mp_plist_score_alt,
14044,0x36DC,4,<XP>,
14055,0x36E7,24,mp_plist_bonus_score_alt,
14111,0x371F,4,>`y8,
14129,0x3731,28,mp_plist_target_bonus_casual,
14191,0x376F,28,mp_plist_target_bonus_casual,
14227,0x3793,28,mp_plist_target_bonus_normal,
14263,0x37B7,28,mp_plist_target_bonus_expert,
14299,0x37DB,21,mp_plist_target_bonus,
14336,0x3800,4,<XP>,
14384,0x3830,4,<XP>,
14395,0x383B,17,mp_plist_total_xp,
14442,0x386A,14,mp_plist_kills,
14489,0x3899,15,mp_plist_deaths,
14515,0x38B3,4,"R<Z,",
14535,0x38C7,16,mp_plist_assists,
14562,0x38E2,4,%&Rl,
14584,0x38F8,16,mp_plist_defends,
14633,0x3929,21,mp_plist_combo_streak,
14684,0x395C,18,mp_plist_headshots,
14713,0x3979,4,"%""Rl",
14735,0x398F,13,mp_plist_time,
14811,0x39DB,19,GENERIC_DBUFFER10_0,
14833,0x39F1,12,MP_Time_Fmt1,
14871,0x3A17,19,GENERIC_DBUFFER10_1,
14893,0x3A2D,12,MP_Time_Fmt1,
14935,0x3A57,19,GENERIC_DBUFFER10_2,
14957,0x3A6D,11,MP_Time_Fmt,
14981,0x3A85,19,GENERIC_DBUFFER10_1,
15006,0x3A9E,19,GENERIC_DBUFFER10_0,
15049,0x3AC9,19,GENERIC_DBUFFER10_3,
15071,0x3ADF,12,MP_time_Fmt1,
15093,0x3AF5,19,GENERIC_DBUFFER10_2,
15122,0x3B12,19,GENERIC_DBUFFER32_0,
15144,0x3B28,12,MP_Time_Fmt2,
15167,0x3B3F,19,GENERIC_DBUFFER10_3,
15199,0x3B5F,19,GENERIC_DBUFFER32_0,
15221,0x3B75,12,MP_Time_Fmt2,
15244,0x3B8C,19,GENERIC_DBUFFER10_2,
15275,0x3BAB,19,GENERIC_DBUFFER32_0,
15309,0x3BCD,19,GENERIC_DBUFFER10_2,
15640,0x3D18,28,MEX_MISSION_COMPLETE_SONG_01,
15675,0x3D3B,28,FTR_MISSION_COMPLETE_SONG_01,
15757,0x3D8D,4,R?68,
15772,0x3D9C,4,R?68,
15787,0x3DAB,4,R?68,
15802,0x3DBA,4,R?68,
15817,0x3DC9,4,R?68,
15832,0x3DD8,4,R?68,
15847,0x3DE7,4,R?68,
15862,0x3DF6,4,R?68,
15877,0x3E05,4,R>r8,
15892,0x3E14,4,R>r8,
15907,0x3E23,4,R>r8,
15922,0x3E32,4,R>r8,
15937,0x3E41,4,R>r8,
15952,0x3E50,4,R>r8,
15967,0x3E5F,4,R>r8,
15982,0x3E6E,5,R>r~-,
16037,0x3EA5,4,R<Z8,
16100,0x3EE4,4,R<Z8,
16164,0x3F24,4,R<Z8,
16233,0x3F69,4,R<Z8,
16271,0x3F8F,4,>\Ri,
16279,0x3F97,4,>\Ri,
16313,0x3FB9,4,%dRh,
16329,0x3FC9,6,?\R2|%,
16338,0x3FD2,4,>\Ri,
16346,0x3FDA,4,>\Ri,
16371,0x3FF3,5,XpHud,
16470,0x4056,7,*%C1++j,
16485,0x4065,4,"RPu,",
16603,0x40DB,4,9K8K,
16624,0x40F0,6,RPu8K8,
16658,0x4112,8,SaveLoad,
16667,0x411B,88,"oWMultiplayer Save Triggered, will be picked up by Multiplayer_update_thread soon enough",
16798,0x419E,9,++RLj++RK,
16811,0x41AB,6,RH_++R,
16822,0x41B6,6,*RF`RD,
17179,0x431B,4,Ggz-,
17246,0x435E,227,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
17644,0x44EC,224,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
18026,0x466A,5,RFnz-,
18534,0x4866,7,fav_non,
18672,0x48F0,5,fwep_,
18709,0x4915,69,JoCSTAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,
18797,0x496D,87,oVSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,
18900,0x49D4,120,"""ovSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
19039,0x4A5F,90,oYSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,
19148,0x4ACC,134,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",
19370,0x4BAA,38,+o$STAT_GET_VALUE_AS_INT: STAT_INVALID,
19432,0x4BE8,7,fav_non,
19455,0x4BFF,4,:%28,
19538,0x4C52,5,fwep_,
19569,0x4C71,7,fav_non,
19606,0x4C96,4,1%28,
19689,0x4CE9,5,fwep_,
19720,0x4D08,7,fav_non,
19744,0x4D20,4,4%28,
19819,0x4D6B,5,fwep_,
19913,0x4DC9,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,
19993,0x4E19,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,
20084,0x4E74,108,"""ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
20204,0x4EEC,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,
20435,0x4FD3,15,*%C1++7G*%C1++%,
20485,0x5005,5,!RPjc,
20552,0x5048,4,RPjc,
20739,0x5103,4,RQDj,
20760,0x5118,4,RQD%,
20770,0x5122,4,RQD%,
20780,0x512C,4,RQD%,
20790,0x5136,4,RQD%,
20800,0x5140,5,RQDz-,
20826,0x515A,5,RQ^~-,
20864,0x5180,5,_info,
20892,0x519C,4,_num,
20925,0x51BD,8,PVP_num2,
20956,0x51DC,8,PVP_num3,
20995,0x5203,4,RR:c,
21254,0x5306,4,%dRh,
21308,0x533C,4,RQ^b,
21442,0x53C2,4,RQ^b,
21515,0x540B,4,RT:b,
21531,0x541B,4,%2Rf,
21555,0x5433,4,RQ^b,
21612,0x546C,16,challenge_01_128,
21639,0x5487,4,Rb^8,
21655,0x5497,5,RaERT,
21746,0x54F2,18,CanSaveNowAutoSave,
21809,0x5531,4,"u? ,",
21817,0x5539,5,u?4RA,
22022,0x5606,4,"u? ,",
22072,0x5638,4,RW59,
22091,0x564B,5,+PqMO,
22202,0x56BA,7,"P)E""W;.",
22274,0x5702,5,{)BIS,
22333,0x573D,6,)Nnk(9,
22391,0x5777,5,>4PqL,
22474,0x57CA,5,{)BIS,
22516,0x57F4,4,RW59,
22609,0x5851,4,")E""_",
22755,0x58E3,5,)E*R\,
22823,0x5927,4,)B+A,
22894,0x596E,4,1()A,
22901,0x5975,5,)EIJD,
22931,0x5993,4,)CNB,
23042,0x5A02,5,)EZ:_,
23181,0x5A8D,4,M|)B,
23186,0x5A92,4,y3)E,
23218,0x5AB2,6,)C%aH8,
23324,0x5B1C,4,)B%+,
23474,0x5BB2,4, )Ex,
23688,0x5C88,4,w)A4,
23765,0x5CD5,5,[J)Ew,
23834,0x5D1A,4,()AQ,
24048,0x5DF0,5,<)D=N,
24162,0x5E62,6,)Bm338,
24203,0x5E8B,4,cE)D,
24349,0x5F1D,5,OH)EV,
24423,0x5F67,4,f)EM,
24572,0x5FFC,47,3o-Here's what we're returning as a save spot: ,
24645,0x6045,4,OqP5,
24871,0x6127,15,bPlayerSleeping,
24906,0x614A,4,Rb/9,
25022,0x61BE,8,CQueue_X,
25055,0x61DF,8,CQueue_T,
25088,0x6200,8,CQueue_H,
25121,0x6221,12,CQueue_Count,
25153,0x6241,16,gMPScratchLayout,
25190,0x6266,5,Rbj~-,
25438,0x635E,4,_des,
25477,0x6385,14,_DYNAMIC_TITLE,
25893,0x6525,4,Rfi9,
25924,0x6544,8,_INTSLOT,
25994,0x658A,10,_FLOATSLOT,
26080,0x65E0,10,_TIMERSLOT,
26149,0x6625,11,_OBJECTSLOT,
26224,0x6670,22,AmbientMissions_Layout,
26263,0x6697,22,AmbientMissions_Layout,
26334,0x66DE,16,challenge_01_128,
26368,0x6700,4,RaE8,
26400,0x6720,4,RQ^8,
26410,0x672A,4,RgX8,
26421,0x6735,4,Rb^8,
26427,0x673B,5,RgDRT,
26624,0x6800,4,"RR:,",
26688,0x6840,11,_DYNAMIC_XP,
26734,0x686E,13,_DYNAMIC_GOAL,
26766,0x688E,23,MP_Unstoppable_Icon_128,
26963,0x6953,4,"%""Rl",
27038,0x699E,4,?XRl,
27050,0x69AA,4,?\~-,
27871,0x6CDF,62,o=ERROR: Trying to PAUSE a NETTIMER that has not been started!,
27936,0x6D20,83, oRWARNING: Trying to PAUSE a NETTIMER that has not been started! IGNORING COMMAND.,
28065,0x6DA1,14,SpawnVol_0_set,
28091,0x6DBB,16,spawnvol_0_sub_0,
28118,0x6DD6,4,))Eh,
28174,0x6E0E,16,spawnvol_0_sub_1,
28200,0x6E28,5,Sp)Ed,
28257,0x6E61,16,spawnvol_0_sub_2,
28277,0x6E75,5,nqq)A,
28283,0x6E7B,6,Sp)EbQ,
28373,0x6ED5,13,solomonsFolly,
28389,0x6EE5,12,houseProps01,
28433,0x6F11,6,6:c>t%,
28441,0x6F19,5,RoV+M,
28447,0x6F1F,4,7:c>,
28454,0x6F26,5,RoV+M,
28468,0x6F34,6,7:c>|%,
28476,0x6F3C,5,RoV+M,
28482,0x6F42,5,7:c>x,
28489,0x6F49,5,RoV+M,
28630,0x6FD6,8,unlockMe,
28649,0x6FE9,6,lockMe,
28666,0x6FFA,6,lockMe,
28738,0x7042,4,door,
28963,0x7123,4,R+rc,
29276,0x725C,18,sol_backup_dyn_01_,
29299,0x7273,4,RtR8,
29315,0x7283,18,sol_backup_dyn_02_,
29338,0x729A,4,RtR8,
29354,0x72AA,18,sol_backup_dyn_03_,
29377,0x72C1,4,RtR8,
29393,0x72D1,18,sol_backup_dyn_04_,
29416,0x72E8,4,RtR8,
29432,0x72F8,18,sol_backup_dyn_05_,
29455,0x730F,4,RtR8,
29471,0x731F,18,sol_backup_dyn_06_,
29494,0x7336,4,RtR8,
29510,0x7346,18,sol_backup_dyn_07_,
29533,0x735D,4,RtR8,
29549,0x736D,18,sol_backup_dyn_08_,
29572,0x7384,4,RtR8,
29588,0x7394,18,sol_backup_dyn_09_,
29611,0x73AB,4,RtR8,
29627,0x73BB,19,sol_backup_dyn_010_,
29651,0x73D3,4,RtR8,
29667,0x73E3,19,sol_backup_dyn_011_,
29691,0x73FB,4,RtR8,
29707,0x740B,19,sol_backup_dyn_012_,
29731,0x7423,4,RtR8,
29747,0x7433,19,sol_backup_dyn_013_,
29771,0x744B,4,RtRb,
29798,0x7466,4,2:c8,
30070,0x7576,4,Rvx8,
30468,0x7704,4,R~Cb,
30492,0x771C,4,RwDb,
31015,0x7927,4,% )A,
31035,0x793B,4,"%"")A",
31047,0x7947,5,%#)A@,
31059,0x7953,5,%$)?@,
31071,0x795F,5,%%)A@,
31115,0x798B,4,%*)=,
31143,0x79A7,5,%0)Ap,
31171,0x79C3,4,%/)A,
31183,0x79CF,4,%-)A,
31195,0x79DB,4,%5)>,
31219,0x79F3,4,%7)=,
31267,0x7A23,5,%;)>L,
31287,0x7A37,4,%=)=,
31319,0x7A57,4,%3)?,
31331,0x7A63,4,%4)>,
31441,0x7AD1,4,RwD8,
31447,0x7AD7,4,R|g8,
31452,0x7ADC,4,%0)A,
31490,0x7B02,5,%5)?Y,
31502,0x7B0E,4,%7)>,
31868,0x7C7C,5,Guard,
31905,0x7CA1,4,RwD8,
31911,0x7CA7,4,R|g8,
31916,0x7CAC,4,%0)A,
31958,0x7CD6,8,"%5)?&ff,",
31970,0x7CE2,4,%7)>,
32330,0x7E4A,4,RwD8,
32336,0x7E50,4,R|g8,
32341,0x7E55,4,%0)A,
32383,0x7E7F,4,%5)?,
32395,0x7E8B,4,%7)>,
32731,0x7FDB,4,RwD8,
32737,0x7FE1,4,R|g8,
32760,0x7FF8,4,%7)>,
32809,0x8029,4,%5)?,
32821,0x8035,4,%;)=,
33038,0x810E,4,RwD8,
33044,0x8114,4,R|g8,
33071,0x812F,4,%5)>,
33083,0x813B,4,%7)>,
33119,0x815F,4,%;)=,
33430,0x8296,4,RwD8,
33436,0x829C,4,R|g8,
33463,0x82B7,4,%5)>,
33475,0x82C3,4,%7)>,
33511,0x82E7,5,%;)>L,
33776,0x83F0,4,RwD8,
33782,0x83F6,4,R|g8,
33809,0x8411,4,%5)>,
33821,0x841D,5,%7)>L,
33857,0x8441,4,%;)>,
34094,0x852E,4,RwD8,
34100,0x8534,4,R|g8,
34129,0x8551,4,RwD8,
34135,0x8557,4,R|g8,
34162,0x8572,4,%5)>,
34174,0x857E,5,%7)>L,
34210,0x85A2,5,%;)>L,
34491,0x86BB,4,RwD8,
34497,0x86C1,4,R|g8,
34510,0x86CE,4,%;)>,
34559,0x86FF,5,_easy,
34588,0x871C,7,_medium,
34619,0x873B,5,_hard,
34643,0x8753,76,"YoJBOURASSA : we could not find the enum, something is wrong with this actor",
34935,0x8877,18,sol_TNT_Backup_01_,
34988,0x88AC,18,sol_TNT_Backup_03_,
35048,0x88E8,5,t ;c7,
35232,0x89A0,11,SOL_MP_obj3,
35310,0x89EE,4,R+rc,
35384,0x8A38,4,^4(=,
35495,0x8AA7,4,miss,
35509,0x8AB5,4,ziss,
35526,0x8AC6,6,_short,
35613,0x8B1D,82,UoPERROR:  SETUP_SQUAD_AI_COMBAT_SET_NEW_STATE_MACHINE was passed an invalid squad,
35763,0x8BB3,5,:c>l;,
35774,0x8BBE,5,:c=lM,
35797,0x8BD5,11,SOL_MP_obj2,
35848,0x8C08,4,R+rc,
35877,0x8C25,4,F%jL,
35925,0x8C55,12,XP_SOL_Bonus,
35998,0x8C9E,4,",D b",
36015,0x8CAF,11,Common_Null,
36070,0x8CE6,17,SOL_Stage2_Guards,
36088,0x8CF8,13,",E!,C"":c?l;co",
36102,0x8D06,13,sol_guard_s03,
36129,0x8D21,5,)Ee(',
36148,0x8D34,5,":c>l,",
36157,0x8D3D,4,",B#8",
36197,0x8D65,13,sol_guard_s04,
36216,0x8D78,5,q*C)@,
36224,0x8D80,5,)Ee&K,
36243,0x8D93,5,":c>l,",
36252,0x8D9C,4,",B#8",
36292,0x8DC4,13,sol_guard_s05,
36311,0x8DD7,5,q;d)@,
36338,0x8DF2,5,":c>l,",
36347,0x8DFB,4,",B#8",
36387,0x8E23,13,sol_guard_s06,
36414,0x8E3E,5,)Ee5&,
36433,0x8E51,5,":c>l,",
36442,0x8E5A,4,",B#8",
36521,0x8EA9,11,SOL_MP_obj1,
36593,0x8EF1,4,R+rc,
36653,0x8F2D,5,",C$ M",
36660,0x8F34,5,",C$ c",
36693,0x8F55,4,",B%M",
36699,0x8F5B,4,",B&M",
36705,0x8F61,4,",B%M",
36788,0x8FB4,5,:c>h;,
36799,0x8FBF,5,:c=hM,
36814,0x8FCE,6,u:c>p;,
36826,0x8FDA,5,:c=pM,
36896,0x9020,4,? z-,
36998,0x9086,14,SOL_Barn_Guard,
37013,0x9095,13,",E!,C"":c?p;co",
37027,0x90A3,13,sol_guard_b01,
37048,0x90B8,4,_)A5,
37073,0x90D1,5,":c>p,",
37082,0x90DA,4,",B#8",
37092,0x90E4,4,",D'8",
37132,0x910C,13,sol_guard_b02,
37178,0x913A,5,":c>p,",
37187,0x9143,4,",B#8",
37197,0x914D,4,",D'8",
37237,0x9175,13,sol_guard_b03,
37263,0x918F,4,|)Ed,
37283,0x91A3,5,":c>p,",
37292,0x91AC,4,",B#8",
37302,0x91B6,4,",D'8",
37342,0x91DE,13,sol_guard_b04,
37388,0x920C,5,":c>p,",
37397,0x9215,4,",B#8",
37407,0x921F,4,",D'8",
37447,0x9247,13,sol_guard_b05,
37493,0x9275,5,":c>p,",
37502,0x927E,4,",B#8",
37512,0x9288,4,",D'8",
37552,0x92B0,13,sol_guard_b06,
37578,0x92CA,5,|)Ed@,
37598,0x92DE,5,":c>p,",
37607,0x92E7,4,",B#8",
37617,0x92F1,4,",D'8",
37657,0x9319,13,sol_guard_b07,
37683,0x9333,5,|)Ed6,
37703,0x9347,5,":c>p,",
37712,0x9350,4,",B#8",
37722,0x935A,4,",D'8",
37762,0x9382,13,sol_guard_b08,
37788,0x939C,5,|)Edg,
37808,0x93B0,5,":c>p,",
37817,0x93B9,4,",B#8",
37827,0x93C3,4,",D'8",
