offset,offset_hex,length,text,population_term
4211,0x1073,9,LocalChar,
4246,0x1096,30,$/content/Frontier/PR_Frontier,
4302,0x10CE,26,$/content/Mexico/PR_Mexico,
4359,0x1107,24,$/content/North/PR_North,
4412,0x113C,34,o!$/content/Homestead/PR_Homestead,
4477,0x117D,26,$/content/Homestead/PR_End,
4532,0x11B4,49,o0$/content/Frontier/Cholla_Springs/ChollaSprings,
4614,0x1206,43,o*$/content/Mexico/Diez_Coronas/DiezCoronas,
4692,0x1254,49,o0$/content/Frontier/Gaptooth_Ridge/GaptoothRidge,
4775,0x12A7,42,o)$/content/North/Great_Plains/GreatPlains,
4852,0x12F4,51,o2$/content/Frontier/Hennigans_Stead/HennigansStead,
4938,0x134A,34,o!$/content/Mexico/Perdido/Perdido,
5007,0x138F,45,"o,$/content/Mexico/Punta_Orgullo/PuntaOrgullo",
5087,0x13DF,39,o&$/content/Frontier/Rio_Bravo/RioBravo,
5160,0x1428,38,o%$/content/North/Tall_Trees/TallTrees,
5233,0x1471,49,o0$/content/Mexico/Perdido/Agave_Viejo/AgaveViejo,
5317,0x14C5,55,o6$/content/Frontier/Cholla_Springs/Armadillo/Armadillo,
5406,0x151E,56,o7$/content/North/Great_Plains/BeechersHope/BeechersHope,
5497,0x1579,64,o?$/content/Frontier/Gaptooth_Ridge/Benedict_Point/BenedictPoint,
5596,0x15DC,52,o3$/content/North/Great_Plains/Blackwater/Blackwater,
5683,0x1633,60,o;$/content/Mexico/Diez_Coronas/Casa_Madrugada/CasaMadrugada,
5778,0x1692,46,o-$/content/Mexico/Perdido/Chuparosa/Chuparosa,
5859,0x16E3,46,o-$/content/North/Tall_Trees/Cochinay/Cochinay,
5940,0x1734,60,o;$/content/Frontier/Cholla_Springs/Coots_Chapel/CootsChapel,
6035,0x1793,63,o>$/content/Mexico/Diez_Coronas/El_Matadero_Town/ElMataderoTown,
6133,0x17F5,54,o5$/content/Mexico/Diez_Coronas/El_Presidio/ElPresidio,
6222,0x184E,50,o1$/content/Mexico/Punta_Orgullo/Escalera/Escalera,
6307,0x18A3,51,o2$/content/Mexico/Perdido/Las_Hermanas/LasHermanas,
6393,0x18F9,67,oB$/content/Frontier/Hennigans_Stead/Hennigans_Ranch/HennigansRanch,
6495,0x195F,57,o8$/content/North/Tall_Trees/Manzanita_Post/ManzanitaPost,
6587,0x19BB,81,oP$/content/North/Tall_Trees/Pacific_Union_Railroad_Camp/PacificUnionRailroadCamp,
6703,0x1A2F,50,o1$/content/Frontier/Rio_Bravo/Plainview/Plainview,
6788,0x1A84,64,o?$/content/Frontier/Cholla_Springs/Ridgewood_Farm/RidgewoodFarm,
6886,0x1AE6,68,oC$/content/Frontier/Gaptooth_Ridge/Rathskeller_Fork/RathskellerFork,
6988,0x1B4C,67,oB$/content/Frontier/Hennigans_Stead/Thieves_Landing/ThievesLanding,
7090,0x1BB2,53,o4$/content/Mexico/Diez_Coronas/Torquemada/Torquemada,
7178,0x1C0A,53,o4$/content/Frontier/Rio_Bravo/Fort_Mercer/FortMercer,
7265,0x1C61,66,oA$/content/Frontier/Gaptooth_Ridge/Gaptooth_Breach/GaptoothBreach,
7365,0x1CC5,50,o1$/content/Mexico/Punta_Orgullo/Nosalida/Nosalida,
7457,0x1D21,60,ao:$/content/Frontier/Hennigans_Stead/Pikes_Basin/PikesBasin,
7554,0x1D82,60,^o:$/content/Frontier/Hennigans_Stead/Pikes_Basin/PikesBasin,
7654,0x1DE6,65,bo?$/content/Frontier/Gaptooth_Ridge/Solomons_Folly/SolomonsFolly,
7753,0x1E49,55,o6$/content/Mexico/Punta_Orgullo/Tesoro_Azul/TesoroAzul,
7843,0x1EA3,57,o8$/content/Frontier/Gaptooth_Ridge/Tumbleweed/Tumbleweed,
7934,0x1EFE,56,o7$/content/Frontier/Cholla_Springs/Twin_Rocks/TwinRocks,
9529,0x2539,65,eo?$/content/Frontier/Gaptooth_Ridge/Solomons_Folly/SolomonsFolly,
9861,0x2685,4,b%@T,
9870,0x268E,53,o4$/content/DLC/MPModePack/Hunting/brokenWildernessAA,
9958,0x26E6,46,o-$/content/DLC/MPModePack/ActionAreas/CRI/CRI,
10040,0x2738,46,o-$/content/DLC/MPModePack/ActionAreas/CRK/CRK,
10121,0x2789,52,o3$/content/DLC/MPModePack/ActionAreas/CUE/CuevaSeca,
10208,0x27E0,50,o1$/content/DLC/MPModePack/Hunting/rioWildernessAA,
10294,0x2836,53,o4$/content/DLC/MPModePack/Hunting/bobcatWildernessAA,
10382,0x288E,46,o-$/content/DLC/MPModePack/ActionAreas/SCR/SCR,
10463,0x28DF,52,o3$/content/DLC/MPModePack/Hunting/steadWildernessAA,
10550,0x2936,46,o-$/content/DLC/MPModePack/ActionAreas/VEN/VEN,
10632,0x2988,54,o5$/content/DLC/MPModePack/ActionAreas/RNP/RanchoPolvo,
10722,0x29E2,59,o:$/content/DLC/MPModePack/ActionAreas/WAR/WarthingtonRanch,
10820,0x2A44,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
10904,0x2A98,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
10989,0x2AED,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11073,0x2B41,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11157,0x2B95,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11242,0x2BEA,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11326,0x2C3E,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11410,0x2C92,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11494,0x2CE6,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11579,0x2D3B,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
11664,0x2D90,49,o0$/content/Multiplayer/Action_Areas/GenericMP_AA,
12694,0x3196,5,9N8NP,
12745,0x31C9,5,9P8O%,
12759,0x31D7,5,9O8P=,
12776,0x31E8,6,S8P8OT,
12786,0x31F2,4,%8NO,
12823,0x3217,4,!8NO,
12879,0x324F,4,%8NO,
12916,0x3274,4,!8NO,
13002,0x32CA,5,9N8NP,
13037,0x32ED,4,f8NO,
13063,0x3307,4,+8NT,
13069,0x330D,4,9Q8Q,
13139,0x3353,4,+8N=,
13170,0x3372,5,9R8R%,
13178,0x337A,4,q8RT,
13183,0x337F,5,=9N8N,
13203,0x3393,4,<8VT,
13394,0x3452,10,LbCat_DLC5,
13410,0x3462,12,LB_DLC5_Tabs,
13432,0x3478,12,LB_DLC5_Tabs,
13447,0x3487,13,rdrNetStatTab,
13469,0x349D,7,tableID,
13488,0x34B0,12,LB_DLC5_Tabs,
13503,0x34BF,13,rdrNetStatTab,
13525,0x34D5,7,tableID,
13544,0x34E8,12,LB_DLC5_Tabs,
13559,0x34F7,13,rdrNetStatTab,
13581,0x350D,7,tableID,
13600,0x3520,12,LB_DLC5_Tabs,
13615,0x352F,13,rdrNetStatTab,
13637,0x3545,7,tableID,
13709,0x358D,5,?Uqbm,
13717,0x3595,4,Uqb(,
13864,0x3628,12,missionStart,
13877,0x3635,4,UoKc,
13885,0x363D,12,missionStart,
13919,0x365F,19,missionStartChapter,
13939,0x3673,4,UoKc,
13947,0x367B,19,missionStartChapter,
14057,0x36E9,9,noIdleCam,
14067,0x36F3,4,UoKP,
14137,0x3739,50,o1content/Ambient/MexicanRevolution/mexrev_phase1b,
14195,0x3773,50,to0content/Ambient/MexicanRevolution/mexrev_phase2,
14253,0x37AD,50,:o0content/Ambient/MexicanRevolution/mexrev_phase3,
14314,0x37EA,20,startAmbientWorldOff,
14335,0x37FF,4,UoKc,
14356,0x3814,4,UqbO,
14436,0x3864,4,2%)S,
14450,0x3872,6, 'Uqbm,
14459,0x387B,4,Uqbm,
14490,0x389A,40,6o&multiplayer/multiplayer_update_thread,
14547,0x38D3,21,LOCAL_PLAYER_GAMERTAG,
14598,0x3906,43,o*$/content/scripting/DesignerDefined/Pause,
14768,0x39B0,4,COfF,
14795,0x39CB,4,COfF,
14823,0x39E7,4,COfF,
14854,0x3A06,4,COfF,
14861,0x3A0D,6,\Of>)>,
14919,0x3A47,5,9X8X%,
14933,0x3A55,4,*8XA,
14983,0x3A87,8,9WOfF8WS,
14992,0x3A90,6,\Of>)>,
15035,0x3ABB,8,dOfFPfFS,
15204,0x3B64,5,regid,
15223,0x3B77,5,regid,
15255,0x3B97,4,z%@T,
15959,0x3E57,51,8o1content/Ambient/MexicanRevolution/mexrev_phase1b,
16033,0x3EA1,49,o0content/Ambient/MexicanRevolution/mexrev_phase3,
16118,0x3EF6,50,go0content/Ambient/MexicanRevolution/mexrev_phase3,
16419,0x4023,4,OSyC,
16429,0x402D,4,OSyC,
16441,0x4039,4,OSyD,
16447,0x403F,4,OSy>,
16456,0x4048,4,OSy>,
16467,0x4053,4,OSy?,
16526,0x408E,9,MoneyText,
16538,0x409A,13,Dmoney_amount,
16579,0x40C3,4,Soj&,
16613,0x40E5,4,Snc&,
16627,0x40F3,4,Sn#&,
16691,0x4133,4,"V7Y,",
16725,0x4155,4,7Y2S,
16795,0x419B,11,no_autosave,
16900,0x4204,20,Launching soak test.,
16926,0x421E,29,systemTest/SoakTests/soaktest,
16992,0x4260,14,Time for Exec:,
17025,0x4281,4,\9^M,
17433,0x4419,4,1)Ap,
17449,0x4429,4,=)?@,
17471,0x443F,6,"OfF>,=",
17478,0x4446,6,"OfF?,b",
17591,0x44B7,4,=)?Y,
17673,0x4509,5,^+8\=,
17743,0x454F,5,5OSyC,
17754,0x455A,4,OSyC,
17766,0x4566,4,OSyD,
17772,0x456C,4,OSy>,
17781,0x4575,4,OSy>,
17792,0x4580,4,OSy?,
17805,0x458D,4,OSyB,
17836,0x45AC,4,OSyB,
17867,0x45CB,4,OSyB,
17898,0x45EA,4,OSyB,
17930,0x460A,4,OSyB,
17962,0x462A,4,OSyB,
17994,0x464A,4,OSyB,
18026,0x466A,4,OSyB,
18058,0x468A,4,OSyB,
18092,0x46AC,4,OSyB,
18126,0x46CE,4,OSyB,
18148,0x46E4,4,RX(c,
18161,0x46F1,4,OSyB,
18183,0x4707,4,RX(c,
18196,0x4714,4,OSyB,
18474,0x482A,4,8\@!,
18517,0x4855,4,7/RI,
18560,0x4880,10,Formations,
18579,0x4893,8,aispeech,
18738,0x4932,4,RI?8,
19157,0x4AD5,65,Fo?STAT_DECREASE_INT_NOW: Attempting to use a Stat out of bounds.,
19241,0x4B29,70,oESTAT_DECREASE_INT_NOW: You cannot decrease this STAT_TYPE_LIFETIME: ,
19328,0x4B80,66,oASTAT_DECREASE_INT_NOW: You cannot decrease a STAT_TYPE_LIFETIME!,
19439,0x4BEF,96,jo^STAT_DECREASE_INT_NOW: iDecreaseValue < 0 - I am turning this into a positive number for you!,
19568,0x4C70,4,RV37,
19694,0x4CEE,5,= r 7,
19737,0x4D19,5,= t 8,
19793,0x4D51,5,= t 7,
19807,0x4D5F,5,= t 8,
19877,0x4DA5,5,= r b,
19897,0x4DB9,4, lbs,
19909,0x4DC5,5,= t b,
19939,0x4DE3,4,= v8,
19956,0x4DF4,5,= t o,
19962,0x4DFA,4, ton,
19974,0x4E06,5,= t b,
19994,0x4E1A,4,= v8,
20048,0x4E50,5,"@<@<,",
20104,0x4E88,5,= t 8,
20116,0x4E94,5, days,
20129,0x4EA1,5,= t b,
20138,0x4EAA,4, day,
20150,0x4EB6,4,= t ,
20179,0x4ED3,5,= t 8,
20195,0x4EE3,5,= t o,
20212,0x4EF4,4,= t ,
20241,0x4F11,5,= t 8,
20257,0x4F21,5,= t o,
20263,0x4F27,4, min,
20275,0x4F33,4,= t ,
20304,0x4F50,5,= t 8,
20320,0x4F60,5,= t o,
20326,0x4F66,4, sec,
20338,0x4F72,4,= t ,
20360,0x4F88,5,= t o,
20366,0x4F8E,4, min,
20378,0x4F9A,5,= t 8,
20414,0x4FBE,5,= t 8,
20430,0x4FCE,5,= t o,
20436,0x4FD4,4, sec,
20448,0x4FE0,5,= t b,
20465,0x4FF1,5,= t o,
20471,0x4FF7,4, sec,
20483,0x5003,5,= t b,
20503,0x5017,4,= v8,
20574,0x505E,5,= t b,
20596,0x5074,5,= t 8,
20618,0x508A,5,= t b,
20638,0x509E,5,= t b,
20658,0x50B2,4,= v8,
20689,0x50D1,5,= t b,
20711,0x50E7,5,= t 8,
20724,0x50F4,5, days,
20737,0x5101,5,= t b,
20746,0x510A,4, day,
20758,0x5116,5,= t b,
20775,0x5127,7,stat_of,
20793,0x5139,5,= t A,
20816,0x5150,5,= t b,
21035,0x522B,4,$%1h,
21049,0x5239,4,"RT,7",
21064,0x5248,11,Common_Null,
21293,0x532D,4,lvl_,
21312,0x5340,5,_icon,
21335,0x5357,20,icon_prestige_award_,
21379,0x5383,14,icon_prestige_,
21427,0x53B3,21,icon_prestige_award_4,
21458,0x53D2,20,icon_prestige_award_,
21502,0x53FE,6,_color,
21620,0x5474,4,0%d8,
21697,0x54C1,50,8o0STAT_CALCULATE_PROGRESSBAR_VALUES: STAT_INVALID,
22033,0x5611,28,STAT_GET_VALUE: STAT_INVALID,
22106,0x565A,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMaxRange - ,
22198,0x56B6,72,oGSTAT_CHECK_RANGES: Attempting to increment a STAT out of its fMaxRange,
22308,0x5724,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange - ,
22400,0x5780,72,oGSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange,
22487,0x57D7,35,(o!STAT_GET_MAX_VALUE: STAT_INVALID,
22581,0x5835,49,6o/Attempting to check wearable on invalid outfit,
22639,0x586F,4,RXyc,
22803,0x5913,4,RY 8,
23161,0x5A79,5,Rl?%4,
23432,0x5B88,4,R\Fc,
23441,0x5B91,4,"p%<,",
23508,0x5BD4,39,o&Unimplemented Net Unlock - please do!,
23588,0x5C24,13,avunlock_help,
23767,0x5CD7,15,bPlayerSleeping,
23810,0x5D02,7,xmlsave,
23818,0x5D0A,4,UoKc,
23908,0x5D64,7,Rf3++Re,
23916,0x5D6C,4,++Re,
23924,0x5D74,13,"Rdl++Rb,R`sR^",
24352,0x5F20,227,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
24755,0x60B3,224,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",
25142,0x6236,5,Rb:z-,
25151,0x623F,4,RdW7,
25715,0x6473,7,fav_non,
25854,0x64FE,5,fwep_,
25882,0x651A,7,fav_non,
25905,0x6531,4,:%28,
25988,0x6584,5,fwep_,
26019,0x65A3,7,fav_non,
26056,0x65C8,4,1%28,
26139,0x661B,5,fwep_,
26170,0x663A,7,fav_non,
26194,0x6652,4,4%28,
26269,0x669D,5,fwep_,
26297,0x66B9,4,0j)=,
26348,0x66EC,4,T+z-,
26367,0x66FF,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,
26447,0x674F,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,
26539,0x67AB,107,"ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
26658,0x6822,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,
26791,0x68A7,4,RV37,
26891,0x690B,72,MoFSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a Stat out of bounds.,
26999,0x6977,80,UoNSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a LifetimeStat out of bounds.,
27194,0x6A3A,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to increment a LifetimeStat out of its fMaxRange.,
27340,0x6ACC,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to decrement a LifetimeStat out of its fMinRange.,
27558,0x6BA6,5,T.<OT,
27664,0x6C10,4,"RdW,",
27679,0x6C1F,4,RdW7,
27699,0x6C33,4,RdW7,
27727,0x6C4F,8,OSy=H= %,
27736,0x6C58,4,Upd7,
27745,0x6C61,12,OSy=H= %@Upd,
27828,0x6CB4,4,OUT_,
27858,0x6CD2,44,2o*Attempting to add scrap to invalid outfit,
27978,0x6D4A,4,_tip,
28123,0x6DDB,4,()Ap,
28131,0x6DE3,16,out_Journal_Edit,
28198,0x6E26,11,outfitScrap,
28223,0x6E3F,11,outfitScrap,
28369,0x6ED1,4,RoLb,
28382,0x6EDE,4,RoLb,
28396,0x6EEC,4,RoLb,
28410,0x6EFA,4,RoLb,
28424,0x6F08,4,RoLb,
28438,0x6F16,4,RoLb,
28509,0x6F5D,56,<o6STAT_SET_BIT: Attempting to use a Stat out of bounds.,
28579,0x6FA3,4,OSyB,
28593,0x6FB1,4,OSyB,
28665,0x6FF9,4,Rp;O,
28715,0x702B,4,Rp;O,
28877,0x70CD,13,out_dnd_blip1,
28932,0x7104,13,out_dnd_blip2,
28972,0x712C,13,out_dnd_blip3,
29012,0x7154,13,out_dnd_blip4,
29041,0x7171,6,hs)E$$,
29073,0x7191,13,out_dnd_blip5,
29113,0x71B9,13,out_dnd_blip6,
29199,0x720F,17,out_rustler_blip1,
29243,0x723B,17,out_rustler_blip2,
29287,0x7267,17,out_rustler_blip3,
29331,0x7293,17,out_rustler_blip4,
29394,0x72D2,17,out_rustler_blip5,
29438,0x72FE,17,out_rustler_blip6,
29528,0x7358,17,out_treasur_blip1,
29641,0x73C9,17,out_treasur_blip2,
29685,0x73F5,17,out_treasur_blip3,
29729,0x7421,17,out_treasur_blip4,
29773,0x744D,17,out_treasur_blip5,
29817,0x7479,17,out_treasur_blip6,
29907,0x74D3,17,out_bandito_blip1,
29951,0x74FF,17,out_bandito_blip2,
29995,0x752B,17,out_bandito_blip3,
30039,0x7557,17,out_bandito_blip4,
30104,0x7598,17,out_bandito_blip5,
30148,0x75C4,17,out_bandito_blip6,
30238,0x761E,15,out_rebel_blip1,
30431,0x76DF,15,out_rebel_blip2,
30473,0x7709,15,out_rebel_blip3,
30496,0x7720,4,%7Rk,
30529,0x7741,5,A%6Rk,
30597,0x7785,15,out_rebel_blip4,
30639,0x77AF,15,out_rebel_blip5,
30681,0x77D9,15,out_rebel_blip6,
30769,0x7831,18,out_military_blip1,
30814,0x785E,18,out_military_blip2,
30859,0x788B,18,out_military_blip3,
30885,0x78A5,4,%4Rk,
30919,0x78C7,4,%3Rk,
30952,0x78E8,5,d%2Rk,
30986,0x790A,5,B%1Rk,
31055,0x794F,18,out_military_blip4,
31100,0x797C,18,out_military_blip5,
31145,0x79A9,18,out_military_blip6,
31230,0x79FE,13,out_gun_blip1,
31270,0x7A26,13,out_gun_blip2,
31310,0x7A4E,13,out_gun_blip3,
31350,0x7A76,13,out_gun_blip4,
31651,0x7BA3,13,out_gun_blip5,
31707,0x7BDB,14,out_suit_blip1,
31865,0x7C79,6,33)?8Q,
32052,0x7D34,8,tutorial,
32070,0x7D46,4,R}z7,
32191,0x7DBF,8,tutorial,
32268,0x7E0C,4,R~0n,
32490,0x7EEA,4,UpNb,
32567,0x7F37,17,MissionFailedMenu,
32597,0x7F55,4,OUT_,
32608,0x7F60,4,out_,
32645,0x7F85,5,_hint,
33265,0x81F1,47,4o-Attempting to check scraps on invalid outfit,
33360,0x8250,45,1o+Attempting to set status on invalid outfit,
33445,0x82A5,40,.o&Attempting to discover invalid outfit,
33581,0x832D,4,OUT_,
33619,0x8353,4,')Ap,
33627,0x835B,15,out_Journal_Add,
33675,0x838B,10,outfitDisc,
33699,0x83A3,10,outfitDisc,
33724,0x83BC,4,_tip,
33793,0x8401,50,7o0Attempting to check discovery of invalid outfit,
33852,0x843C,4,RXyc,
33875,0x8453,50,6o0Attempting to mostly complete an invalid outfit,
33966,0x84AE,4,OUT_,
33977,0x84B9,4,out_,
34014,0x84DE,5,_desc,
34169,0x8579,4,')Ap,
34177,0x8581,18,out_Journal_Finish,
34470,0x86A6,20,HAS_GET_GAME_EDITION,
34581,0x8715,5,{)BIS,
34602,0x872A,4,OfX4,
34741,0x87B5,5,/OfX4,
34754,0x87C2,4,2%?R,
35126,0x8936,11,BLIP_CHANCE,
35161,0x8959,18,BLIP_HORSEBREAKING,
35203,0x8983,11,BLIP_CHANCE,
35970,0x8C82,6,)Nnk(9,
35982,0x8C8E,4,PfXh,
35990,0x8C96,4,OfX4,
36001,0x8CA1,4,OfX4,
36024,0x8CB8,4,OfX4,
36062,0x8CDE,4,OfX4,
36113,0x8D11,5,{)BIS,
36197,0x8D65,4,PfXh,
36205,0x8D6D,4,OfX4,
36221,0x8D7D,4,OfX4,
36234,0x8D8A,4,OfX4,
36250,0x8D9A,4,OfX4,
36263,0x8DA7,4,OfX4,
36279,0x8DB7,4,OfX4,
36303,0x8DCF,4,OfX4,
36318,0x8DDE,4,OfX4,
36334,0x8DEE,4,OfX4,
36344,0x8DF8,7,roomvol,
36369,0x8E11,4,OfX4,
36401,0x8E31,4,OfX4,
36415,0x8E3F,4,OfX4,
36431,0x8E4F,4,OfX4,
36465,0x8E71,4,OfX4,
36479,0x8E7F,4,OfX4,
36495,0x8E8F,4,OfX4,
36522,0x8EAA,4,PfXh,
36530,0x8EB2,4,OfX4,
36541,0x8EBD,4,OfX4,
36556,0x8ECC,4,OfX4,
36571,0x8EDB,4,OfX4,
36586,0x8EEA,4,OfX4,
36602,0x8EFA,4,OfX4,
36612,0x8F04,7,roomvol,
36637,0x8F1D,4,OfX4,
36669,0x8F3D,4,OfX4,
36683,0x8F4B,4,OfX4,
36699,0x8F5B,4,OfX4,
36733,0x8F7D,4,OfX4,
36747,0x8F8B,4,OfX4,
36763,0x8F9B,4,OfX4,
36777,0x8FA9,4,OfX4,
36790,0x8FB6,4,OfX4,
36804,0x8FC4,4,OfX4,
36822,0x8FD6,4,OfX4,
36838,0x8FE6,4,OfX4,
36851,0x8FF3,4,OfX4,
36864,0x9000,14,house_purchase,
36882,0x9012,12,@GENERIC.USE,
36897,0x9021,4,OfX4,
36917,0x9035,4,OfX4,
36930,0x9042,10,house_rent,
36944,0x9050,12,@GENERIC.USE,
36959,0x905F,4,OfX4,
36979,0x9073,4,OfX4,
36989,0x907D,4,OfX4,
37005,0x908D,4,OfX4,
37021,0x909D,4,OfX4,
37034,0x90AA,4,OfX4,
37047,0x90B7,14,house_purchase,
37065,0x90C9,12,@GENERIC.USE,
37080,0x90D8,4,OfX4,
37100,0x90EC,4,OfX4,
37113,0x90F9,10,house_rent,
37127,0x9107,12,@GENERIC.USE,
37142,0x9116,4,OfX4,
37162,0x912A,4,OfX4,
37175,0x9137,4,OfX4,
37191,0x9147,4,OfX4,
37210,0x915A,4,OfX4,
37222,0x9166,4,OfX4,
37236,0x9174,4,OfX4,
37254,0x9186,4,OfX4,
37270,0x9196,4,OfX4,
37283,0x91A3,4,OfX4,
37299,0x91B3,4,OfX4,
37315,0x91C3,13,house_no_cash,
37344,0x91E0,4,OfX4,
37366,0x91F6,4,OfX4,
37382,0x9206,4,OfX4,
37401,0x9219,4,OfX4,
