offset,offset_hex,length,text,population_term
2476,0x9AC,18,corpse_loot_gringo,
2505,0x9C9,18,corpse_loot_gringo,
2538,0x9EA,18,corpse_loot_gringo,
2571,0xA0B,12,ReturnCorpse,
2596,0xA24,12,ReturnCorpse,
2617,0xA39,5,"&+8,c",
2666,0xA6A,4,7738,
2673,0xA71,8,NoEating,
2693,0xA85,23,AddCoyoteEatingToCorpse,
2727,0xAA7,23,AddCoyoteEatingToCorpse,
2757,0xAC5,11,"7-7.717477,",
2778,0xADA,13,coyote_eating,
2801,0xAF1,5,9:8:o,
2807,0xAF7,10,GringoTarg,
2831,0xB0F,21,AddBearEatingToCorpse,
2863,0xB2F,21,AddBearEatingToCorpse,
2891,0xB4B,11,"7-7.717477,",
2912,0xB60,11,bear_eating,
2933,0xB75,5,9:8:o,
2939,0xB7B,10,GringoTarg,
2963,0xB93,21,AddWolfEatingToCorpse,
2995,0xBB3,21,AddWolfEatingToCorpse,
3023,0xBCF,11,"7-7.717477,",
3044,0xBE4,11,wolf_eating,
3065,0xBF9,5,9:8:o,
3071,0xBFF,10,GringoTarg,
3095,0xC17,23,AddCougarEatingToCorpse,
3129,0xC39,23,AddCougarEatingToCorpse,
3159,0xC57,11,"7-7.717477,",
3180,0xC6C,13,cougar_eating,
3203,0xC83,5,9:8:o,
3209,0xC89,10,GringoTarg,
3233,0xCA1,8,NoEating,
3257,0xCB9,9,NoLooting,
3282,0xCD2,11,Loot_Corpse,
3311,0xCEF,6,pelvis,
3352,0xD18,21,LootCorpse_CreateBlip,
3384,0xD38,20,LootCorpse_WhichBlip,
3433,0xD69,20,LootCorpse_WhichBlip,
3468,0xD8C,20,LootCorpse_WhichBlip,
3497,0xDA9,21,LootCorpse_CreateBlip,
3537,0xDD1,6,9;8;)?,
3554,0xDE2,5,!8;)?,
3564,0xDEC,5,"""8;)>",
3570,0xDF2,4,33)>,
3575,0xDF7,4,33)>,
3580,0xDFC,8,"33)?&ff,",
3594,0xE0A,17,lootCorpse_objSet,
3624,0xE28,17,lootCorpse_objSet,
3659,0xE4B,9,NoLooting,
3672,0xE58,5,+b#%8,
3706,0xE7A,5,"9=8=,",
3715,0xE83,4,"28=,",
3720,0xE88,6,.9>8>A,
3744,0xEA0,11,HorseStolen,
3769,0xEB9,11,HorseStolen,
3792,0xED0,21,PlayerHorse_DeathTime,
3831,0xEF7,5,$8=O2,
3847,0xF07,15,TriggerNewHorse,
3900,0xF3C,4,"y8<,",
3922,0xF52,5,c8=)=,
3945,0xF69,4,58=),
4006,0xFA6,4,58=),
4053,0xFD5,17,LastCarrierPlayer,
4076,0xFEC,4,"08=,",
4123,0x101B,4,:+8<,
4142,0x102E,13,HitByTrain_FX,
4161,0x1041,4,7?38,
4170,0x104A,5,7G3Pw,
4180,0x1054,23,script_train_squash_ped,
4205,0x106D,4,"7G2,",
4225,0x1081,17,CrimeHoldupBadguy,
4254,0x109E,13,CHBadguy_Gone,
4307,0x10D3,6,Hogtie,
4361,0x1109,6,Hogtie,
4368,0x1110,48,o/$/content/scripting/gringo/simplegringo/hogtie,
4434,0x1152,7,spine00,
4451,0x1163,4,)+b ,
4487,0x1187,6,Hogtie,
4572,0x11DC,8,coplasso,
4589,0x11ED,33,o Duong thinks this should happen,
4648,0x1228,13,Hogtie_Pickup,
4690,0x1252,13,Hogtie_Pickup,
4704,0x1260,55,o6$/content/scripting/gringo/simplegringo/hogtie_pickup,
4775,0x12A7,21,HogtiedGringoAttached,
4890,0x131A,5,lasso,
4906,0x132A,5,lasso,
4920,0x1338,13,Hogtie_Pickup,
4947,0x1353,13,Hogtie_Pickup,
4971,0x136B,6,Hogtie,
4991,0x137F,6,Hogtie,
5018,0x139A,12,__hjk_animal,
5121,0x1401,51,9$o0content/scripting/DesignerDefined/TameWildHorse,
5186,0x1442,10,HorseLeash,
5207,0x1457,10,HorseLeash,
5228,0x146C,10,HorseLeash,
5325,0x14CD,12,Ro_9K8KRoE9L,
5340,0x14DC,8,"Ro_9M8M,",
5378,0x1502,4,@8LA,
5403,0x151B,4,'8LA,
5508,0x1584,12,__hjk_animal,
5568,0x15C0,13,"Ro_9N8NRoE9O,",
5595,0x15DB,18,Ro_9P8PRoE9Q8P8O8Q,
5752,0x1678,4,Rnsc,
5828,0x16C4,16,__LinkedAnimType,
5847,0x16D7,8,__HogTie,
5869,0x16ED,16,__LinkedAnimType,
5888,0x1700,14,BedStealthKill,
5911,0x1717,10,Formations,
5931,0x172B,5,Rm0Rm,
5944,0x1738,16,__LinkedAnimType,
5963,0x174B,16,BedStealthKill_R,
5988,0x1764,10,Formations,
6021,0x1785,16,__LinkedAnimType,
6040,0x1798,14,__GroundAttack,
6063,0x17AF,10,Formations,
6096,0x17D0,16,__LinkedAnimType,
6115,0x17E3,9,__WallPin,
6153,0x1809,10,Formations,
6175,0x181F,5,Rf\Rm,
6188,0x182C,16,__LinkedAnimType,
6207,0x183F,12,__ChairSmash,
6228,0x1854,10,Formations,
6248,0x1868,5,Re%Rm,
6261,0x1875,16,__LinkedAnimType,
6280,0x1888,18,__tknExecutionBack,
6353,0x18D1,10,Formations,
6384,0x18F0,10,Formations,
6404,0x1904,5,RbtRm,
6415,0x190F,10,Formations,
6446,0x192E,10,Formations,
6477,0x194D,10,Formations,
6497,0x1961,5,R^lRm,
6508,0x196C,10,Formations,
6544,0x1990,16,__LinkedAnimType,
6563,0x19A3,17,__pistolExecution,
6635,0x19EB,10,Formations,
6666,0x1A0A,10,Formations,
6686,0x1A1E,5,RZaRm,
6697,0x1A29,10,Formations,
6728,0x1A48,10,Formations,
6759,0x1A67,10,Formations,
6779,0x1A7B,5,RVPRm,
6790,0x1A86,10,Formations,
6826,0x1AAA,16,__LinkedAnimType,
6845,0x1ABD,22,__pistolKneelExecution,
6876,0x1ADC,10,Formations,
6909,0x1AFD,16,__LinkedAnimType,
6928,0x1B10,16,__rifleExecution,
6993,0x1B51,10,Formations,
7013,0x1B65,5,RRARm,
7024,0x1B70,10,Formations,
7055,0x1B8F,10,Formations,
7086,0x1BAE,10,Formations,
7106,0x1BC2,5,RN3Rm,
7117,0x1BCD,10,Formations,
7153,0x1BF1,16,__LinkedAnimType,
7172,0x1C04,21,__rifleKneelExecution,
7202,0x1C22,10,Formations,
7222,0x1C36,5,RK}Rm,
7235,0x1C43,16,__LinkedAnimType,
7254,0x1C56,14,__tknExecution,
7317,0x1C95,10,Formations,
7337,0x1CA9,5,"RJ,Rm",
7348,0x1CB4,10,Formations,
7379,0x1CD3,10,Formations,
7410,0x1CF2,10,Formations,
7430,0x1D06,5,RF0Rm,
7441,0x1D11,10,Formations,
7477,0x1D35,16,__LinkedAnimType,
7496,0x1D48,19,__tknKneelExecution,
7524,0x1D64,10,Formations,
7557,0x1D85,16,__LinkedAnimType,
7576,0x1D98,13,__BottleSmash,
7627,0x1DCB,15,__HorseAgitated,
7645,0x1DDD,11,__BuckRider,
7665,0x1DF1,15,HorseBuckRumble,
7691,0x1E0B,19,HorseAgitatedRumble,
7749,0x1E45,4,RAcb,
7825,0x1E91,10,Formations,
7930,0x1EFA,10,Formations,
7956,0x1F14,5,R>+Rm,
8020,0x1F54,8,maximGun,
8029,0x1F5D,35,"o""$/fragments/p_gen_gatlingMaxim02x",
8175,0x1FEF,15,gattling_attach,
8237,0x202D,14,shootBabyShoot,
8274,0x2052,14,shootBabyShoot,
8291,0x2063,15,stagegat_attach,
8395,0x20CB,8,maximGun,
8404,0x20D4,35,"o""$/fragments/p_gen_gatlingMaxim02x",
8494,0x212E,15,gattling_attach,
8556,0x216C,14,shootBabyShoot,
8591,0x218F,10,MaximShoot,
8614,0x21A6,15,MaximShootWagon,
8642,0x21C2,15,MaximShootTruck,
8749,0x222D,10,gatlingGun,
8760,0x2238,33,o $/fragments/p_gen_gatlinggun01x,
8853,0x2295,15,gattling_attach,
8915,0x22D3,14,shootBabyShoot,
8950,0x22F6,12,GatlingShoot,
8975,0x230F,17,GatlingShootCoach,
9005,0x232D,17,GatlingShootWagon,
9035,0x234B,17,GatlingShootTruck,
9187,0x23E3,57,o8$/content/scripting/gringo/simplegringo/trainCarArmored,
9304,0x2458,57,o8$/content/scripting/gringo/simplegringo/trainCarBaggage,
9421,0x24CD,55,o6$/content/scripting/gringo/simplegringo/trainCarBox01,
9536,0x2540,55,o6$/content/scripting/gringo/simplegringo/trainCarBox02,
9651,0x25B3,55,o6$/content/scripting/gringo/simplegringo/trainCarBox03,
9766,0x2626,55,o6$/content/scripting/gringo/simplegringo/trainCarBox04,
9881,0x2699,55,o6$/content/scripting/gringo/simplegringo/trainCarBox05,
9996,0x270C,57,o8$/content/scripting/gringo/simplegringo/trainCarCaboose,
10113,0x2781,56,o7$/content/scripting/gringo/simplegringo/trainCarCattle,
10229,0x27F5,54,o5$/content/scripting/gringo/simplegringo/trainCarFlat,
10343,0x2867,52,o3$/content/scripting/gringo/simplegringo/trainCar01,
10495,0x28FF,57,o8$/content/scripting/gringo/simplegringo/trainCarSteamer,
10622,0x297E,54,o5$/content/scripting/gringo/simplegringo/trainCarWood,
10702,0x29CE,12,__hjk_animal,
10734,0x29EE,19,__hjk_perp_position,
10838,0x2A56,10,Formations,
10869,0x2A75,10,Formations,
10889,0x2A89,5,R:4Rm,
10909,0x2A9D,13,__hjk_vehicle,
10986,0x2AEA,10,Formations,
11127,0x2B77,12,__hjk_animal,
11210,0x2BCA,10,Formations,
11252,0x2BF4,13,__hjk_vehicle,
11359,0x2C5F,10,Formations,
11383,0x2C77,5,"R4,Rm",
11394,0x2C82,10,Formations,
11432,0x2CA8,17,Perp is not actor,
11458,0x2CC2,26,Perp or Target are invalid,
11502,0x2CEE,12,__hjk_animal,
11581,0x2D3D,10,Formations,
11625,0x2D69,13,__hjk_vehicle,
11742,0x2DDE,15,Ro_9S8SRoE9TPqN,
11774,0x2DFE,15,armv_saloon_set,
11804,0x2E1C,10,v_ARMAddKO,
11833,0x2E39,4,[PqN,
11854,0x2E4E,11,ratv_saloon,
11883,0x2E6B,4,)PqN,
11904,0x2E80,15,thiv_saloon_set,
11934,0x2E9E,10,v_THIAddKO,
11984,0x2ED0,16,escv_cantina_set,
12040,0x2F08,17,chuv_knockout_set,
12076,0x2F2C,4,hPqN,
12097,0x2F41,12,casv_bar_set,
12119,0x2F57,6,7T% R1,
12128,0x2F60,4,4PqN,
12149,0x2F75,15,blkv_saloon_set,
12174,0x2F8E,6,7T%@R1,
12181,0x2F95,6,8S8TRn,
12224,0x2FC0,6,Hogtie,
12283,0x2FFB,6,Hogtie,
12290,0x3002,48,o/$/content/scripting/gringo/simplegringo/hogtie,
12356,0x3044,7,spine00,
12397,0x306D,5,lasso,
12413,0x307D,5,lasso,
12427,0x308B,13,Hogtie_Pickup,
12454,0x30A6,13,Hogtie_Pickup,
12478,0x30BE,6,Hogtie,
12498,0x30D2,6,Hogtie,
12566,0x3116,9,noExplode,
12610,0x3142,16,DynamiteCrateExp,
12643,0x3163,16,DynamiteCrateExp,
12744,0x31C8,18,HijackHorseToWagon,
12778,0x31EA,4,R2/8,
12881,0x3251,4,R3.8,
12915,0x3273,5,CJAir,
12940,0x328C,16,JackWagon_vehLoc,
12985,0x32B9,4,/)B+,
13034,0x32EA,4,)@6P,
13116,0x333C,4,/)B+,
13163,0x336B,4,",o)@",
13209,0x3399,4,uu)?,
13243,0x33BB,4,/)B+,
13296,0x33F0,4,S)??,
13332,0x3414,4,/)=R,
13385,0x3449,19,HijackHorseToPrison,
13495,0x34B7,4,R6D8,
13538,0x34E2,5,CJAir,
13563,0x34FB,16,JackWagon_vehLoc,
13615,0x352F,4,/)B+,
13678,0x356E,6,)@{\W),
13685,0x3575,6,G;C)@7,
13764,0x35C4,4,/)B+,
13825,0x3601,4,",o)@",
13837,0x360D,4,)@<Q,
13872,0x3630,4,uu)?,
13913,0x3659,4,/)B+,
13980,0x369C,4,S)??,
14013,0x36BD,4,/)=R,
14066,0x36F2,18,HijackHorseToHorse,
14098,0x3712,4,R7W8,
14185,0x3769,4,R8+8,
14266,0x37BA,4,/)B+,
14393,0x3839,4,/)B+,
14535,0x38C7,6,Hijack,
14656,0x3940,4,R9h8,
14710,0x3976,4,/)B+,
14756,0x39A4,5,Wt\)?,
14814,0x39DE,4,/)B+,
14875,0x3A1B,6,Fcc)C3,
14929,0x3A51,15,HijackHorseLeft,
15088,0x3AF0,5,)?fff,
15136,0x3B20,4,/)B+,
15236,0x3B84,4,)>nV,
15263,0x3B9F,4,/)B+,
15363,0x3C03,4,)>ro,
15405,0x3C2D,16,HijackHorseRight,
15520,0x3CA0,4,R=n8,
15565,0x3CCD,5,)?fff,
15613,0x3CFD,4,/)B+,
15713,0x3D61,4,)>nV,
15740,0x3D7C,4,/)B+,
15840,0x3DE0,4,)>ro,
15944,0x3E48,12,HorseFalling,
16125,0x3EFD,4,/)B+,
16136,0x3F08,4,/)=L,
16356,0x3FE4,10,WagonCrash,
16384,0x4000,4,R@E8,
16535,0x4097,4,/)B+,
16782,0x418E,8,tutorial,
16913,0x4211,8,tutorial,
16986,0x425A,4,RB~n,
17007,0x426F,4,",RCo",
17208,0x4338,4,RC\b,
17311,0x439F,17,tknKneelExecution,
17427,0x4413,4,RDP8,
17445,0x4425,18,endLinkedAnimation,
17502,0x445E,4,/)B+,
17554,0x4492,4,'c)=,
17657,0x44F9,15,tknExecution_04,
17684,0x4514,4,REY8,
17789,0x457D,18,endLinkedAnimation,
17997,0x464D,15,tknExecution_03,
18129,0x46D1,18,endLinkedAnimation,
18233,0x4739,4,{F)?,
18253,0x474D,6,|N)A<V,
18337,0x47A1,15,tknExecution_02,
18451,0x4813,4,RHP8,
18469,0x4825,18,endLinkedAnimation,
18593,0x48A1,6,[o)A49,
18677,0x48F5,15,tknExecution_01,
18704,0x4910,4,RIU8,
18809,0x4979,18,endLinkedAnimation,
18913,0x49E1,4,k{)?,
19017,0x4A49,12,tknExecution,
19146,0x4ACA,18,endLinkedAnimation,
19354,0x4B9A,19,rifleKneelExecution,
19472,0x4C10,4,RLM8,
19490,0x4C22,18,endLinkedAnimation,
19547,0x4C5B,4,/)B2,
19702,0x4CF6,17,rifleExecution_04,
19731,0x4D13,4,RMX8,
19836,0x4D7C,18,endLinkedAnimation,
19893,0x4DB5,4,"/)B""",
19941,0x4DE5,4,_)?2,
19946,0x4DEA,4,#)>I,
19951,0x4DEF,5,%)AgP,
20048,0x4E50,17,rifleExecution_03,
20182,0x4ED6,18,endLinkedAnimation,
20394,0x4FAA,17,rifleExecution_02,
20510,0x501E,4,RP[8,
20528,0x5030,18,endLinkedAnimation,
20740,0x5104,17,rifleExecution_01,
20769,0x5121,4,RQf8,
20874,0x518A,18,endLinkedAnimation,
20980,0x51F4,4,)?Fl,
20990,0x51FE,4,)Af^,
21086,0x525E,14,rifleExecution,
21217,0x52E1,18,endLinkedAnimation,
21338,0x535A,4,)B>W,
21429,0x53B5,20,pistolKneelExecution,
21548,0x542C,4,RTi8,
21566,0x543E,18,endLinkedAnimation,
21623,0x5477,4,/)B2,
21670,0x54A6,4,e()?,
21778,0x5512,18,PistolExecution_05,
21808,0x5530,4,RUu8,
21913,0x5599,18,endLinkedAnimation,
21970,0x55D2,5,/)B*L,
22033,0x5611,5,')B4C,
22125,0x566D,18,PistolExecution_04,
22260,0x56F4,18,endLinkedAnimation,
22317,0x572D,4,/)B1,
22379,0x576B,10, U)B3F[)@{,
22472,0x57C8,18,pistolExecution_03,
22502,0x57E6,4,RX+8,
22589,0x583D,4,RXz8,
22607,0x584F,18,endLinkedAnimation,
22664,0x5888,4,/)B0,
22716,0x58BC,4,~1)=,
22819,0x5923,18,pistolExecution_02,
22954,0x59AA,18,endLinkedAnimation,
23011,0x59E3,5,"/)B,S",
23058,0x5A12,5,8\)?s,
23069,0x5A1D,8,%)A$7S)B,
23166,0x5A7E,18,pistolExecution_01,
23283,0x5AF3,4,R[08,
23301,0x5B05,18,endLinkedAnimation,
23358,0x5B3E,4,/)B*,
23407,0x5B6F,4,)?bH,
23425,0x5B81,4,(\)@,
23513,0x5BD9,15,pistolExecution,
23540,0x5BF4,4,R\98,
23645,0x5C5D,18,endLinkedAnimation,
23702,0x5C96,4,"/)B""",
23764,0x5CD4,10,)0)BrCf)=?,
23857,0x5D31,19,tknExecutionBack_05,
23993,0x5DB9,18,endLinkedAnimation,
24111,0x5E2F,5,x `)A,
24201,0x5E89,19,tknExecutionBack_04,
24319,0x5EFF,4,R_<8,
24337,0x5F11,18,endLinkedAnimation,
24545,0x5FE1,19,tknExecutionBack_03,
24576,0x6000,4,R`E8,
24681,0x6069,18,endLinkedAnimation,
24889,0x6139,19,tknExecutionBack_02,
25025,0x61C1,18,endLinkedAnimation,
25139,0x6233,5,7e)?<,
25233,0x6291,19,tknExecutionBack_01,
25351,0x6307,4,RcD8,
25369,0x6319,18,endLinkedAnimation,
25581,0x63ED,16,tknExecutionBack,
25609,0x6409,4,RdN8,
25714,0x6472,18,endLinkedAnimation,
25818,0x64DA,4,G$)?,
25823,0x64DF,6,]l)>6;,
25922,0x6542,10,ChairSmash,
26049,0x65C1,15,__EndChairSmash,
26091,0x65EB,4,/)B+,
26143,0x661F,4,m3)>,
26233,0x6679,7,WallPin,
26357,0x66F5,4,Rg>8,
26405,0x6725,12,__EndWallPin,
26451,0x6753,4,/)B+,
26556,0x67BC,4,)>x^,
26610,0x67F2,4,/)B+,
26816,0x68C0,12,GroundAttack,
26927,0x692F,4,Rk!8,
26943,0x693F,4,Rjs8,
26973,0x695D,5,)?333,
27023,0x698F,17,__EndGroundAttack,
27186,0x6A32,4,)?W>,
27534,0x6B8E,4,)?W>,
27628,0x6BEC,16,BedStealthKill_R,
27656,0x6C08,4,RlM8,
27761,0x6C71,16,BedStealthKill_R,
27897,0x6CF9,4,SH)>,
27981,0x6D4D,14,BedStealthKill,
28103,0x6DC7,14,BedStealthKill,
28151,0x6DF7,4,/)B+,
28226,0x6E42,4,6T.),
28251,0x6E5B,4,/)>;,
28397,0x6EED,4,O3t4,
28423,0x6F07,4,O3t4,
28503,0x6F57,4,O3t4,
28525,0x6F6D,4,Rqe9,
28543,0x6F7F,4,O3t5,
28558,0x6F8E,4,O3t5,
28663,0x6FF7,4,Rqe9,
28713,0x7029,4,O3t5,
28730,0x703A,21,: Returning new deed ,
28802,0x7082,4,O?F6,
28810,0x708A,4,O3t4,
28820,0x7094,4,O3t4,
28830,0x709E,4,O3t4,
28840,0x70A8,4,O3t4,
28851,0x70B3,4,O3t6,
28867,0x70C3,26,: Returning existing deed ,
28964,0x7124,4,O3t5,
28979,0x7133,4,O3t5,
29077,0x7195,69,JoCSTAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,
29165,0x71ED,87,oVSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,
29268,0x7254,120,"@ovSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
29407,0x72DF,90,oYSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,
29516,0x734C,134,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",
29971,0x7513,4, lbs,
30035,0x7553,4, ton,
30120,0x75A8,5,"@<@<,",
30188,0x75EC,5, days,
30210,0x7602,4, day,
30335,0x767F,4, min,
30398,0x76BE,4, sec,
30438,0x76E6,4, min,
30508,0x772C,4, sec,
30542,0x774E,4, sec,
30793,0x7849,5, days,
30815,0x785F,4, day,
30844,0x787C,7,stat_of,
30869,0x7895,4,"R}m,",
30983,0x7907,4,R}48,
31000,0x7918,4,R}48,
31115,0x798B,4,R{l8,
31129,0x7999,11,Common_Null,
31159,0x79B7,4,Rz^%,
31183,0x79CF,4,RzMo,
31344,0x7A70,4,lvl_,
31363,0x7A83,5,_icon,
31386,0x7A9A,20,icon_prestige_award_,
31414,0x7AB6,4,R{S%,
31430,0x7AC6,14,icon_prestige_,
31452,0x7ADC,4,R{S%,
31478,0x7AF6,21,icon_prestige_award_4,
31509,0x7B15,20,icon_prestige_award_,
31537,0x7B31,4,R{S%,
31552,0x7B40,6,_color,
31667,0x7BB3,4,0%d8,
31743,0x7BFF,50,8o0STAT_CALCULATE_PROGRESSBAR_VALUES: STAT_INVALID,
31848,0x7C68,4,R}%%,
31856,0x7C70,4,R}%%,
31865,0x7C79,4,R}%%,
31874,0x7C82,4,R}%%,
32075,0x7D4B,28,STAT_GET_VALUE: STAT_INVALID,
32119,0x7D77,35,(o!STAT_GET_MAX_VALUE: STAT_INVALID,
32209,0x7DD1,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMaxRange - ,
32300,0x7E2C,73,@oGSTAT_CHECK_RANGES: Attempting to increment a STAT out of its fMaxRange,
32411,0x7E9B,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange - ,
32502,0x7EF6,73,@oGSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange,
32596,0x7F54,72,MoFSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a Stat out of bounds.,
32768,0x8000,79,oNSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a LifetimeStat out of bounds.,
32962,0x80C2,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to increment a LifetimeStat out of its fMaxRange.,
33108,0x8154,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to decrement a LifetimeStat out of its fMinRange.,
33233,0x81D1,38,+o$STAT_GET_VALUE_AS_INT: STAT_INVALID,
33859,0x8443,16,RDR2 ACTORS MENU,
33943,0x8497,26,Actors_Debug_Visualization,
34007,0x84D7,15,range_of_motion,
34029,0x84ED,22,custom/range_of_motion,
34058,0x850A,15,range_of_motion,
34080,0x8520,22,custom/range_of_motion,
34163,0x8573,33,o range_of_motion/range_of_motion,
34217,0x85A9,15,range_of_motion,
34240,0x85C0,33,o range_of_motion/range_of_motion,
34280,0x85E8,22,custom/range_of_motion,
34308,0x8604,15,range_of_motion,
34348,0x862C,26,Actors_Debug_Visualization,
34395,0x865B,15,range_of_motion,
34419,0x8673,15,range_of_motion,
34440,0x8688,15,range_of_motion,
34467,0x86A3,26,Actors_Debug_Visualization,
34510,0x86CE,26,Actors_Debug_Visualization,
34843,0x881B,4,3)A ,
34988,0x88AC,37,(o#ACTOR MENU: This Actor is INVALID!,
35063,0x88F7,51,";o1Tried to create coach, but the coach was invalid",
35179,0x896B,5,Draft,
35195,0x897B,4,q/9 ,
35234,0x89A2,6,=9!8!7,
35250,0x89B2,5,9!8!8,
35280,0x89D0,5,"9""8 ,",
35367,0x8A27,4," 8""A",
35380,0x8A34,22,Malformed Coach horses,
35428,0x8A64,5,"9 8 ,",
35451,0x8A7B,67,"KoATried to create coach, but one of the horses couldn't be created",
35558,0x8AE6,5,9#8#8,
35579,0x8AFB,5,S+8#=,
35734,0x8B96,24,Click Left Stick: Select,
35789,0x8BCD,33,o Click Right Stick: Drop as Wild,
35845,0x8C05,30,Click Right Stick: Make Player,
35887,0x8C2F,4,R)?L,
35895,0x8C37,28,A: Select and Play All Audio,
35943,0x8C67,16,B: Delete actors,
35979,0x8C8B,14,X: Pose actors,
36026,0x8CBA,22,Dpad UP: Remove Filter,
36071,0x8CE7,22,Dpad UP: Filter ANIMAL,
36117,0x8D15,4,R)?Y,
36125,0x8D1D,24,Dpad DOWN: Remove Filter,
36164,0x8D44,4,R)?Y,
36172,0x8D4C,25,Dpad DOWN: Filter VEHICLE,
36291,0x8DC3,4,RC\b,
36311,0x8DD7,4,RC\b,
36353,0x8E01,4,RC\b,
36798,0x8FBE,6, (N/A),
36895,0x901F,6, (N/A),
37082,0x90DA,8,DB_MENU_,
37165,0x912D,8,DB_MENU_,
37232,0x9170,8,DB_MENU_,
37324,0x91CC,9,berrylium,
37715,0x9353,4,RC\R,
37929,0x9429,6,)?fffo,
37936,0x9430,30,Previous Page<-Dpad->Next Page,
38070,0x94B6,6,)?fffo,
38077,0x94BD,19,Previous Page<-Dpad,
38148,0x9504,6,)?fffo,
38155,0x950B,15,Dpad->Next Page,
38319,0x95AF,13,DB_MENU_TITLE,
38395,0x95FB,9,berrylium,
38565,0x96A5,15,DB_MENU_OVERLAY,
38761,0x9769,8,DB_MENU_,
38815,0x979F,8,DB_MENU_,
38865,0x97D1,8,DB_MENU_,
38925,0x980D,13,DB_MENU_TITLE,
38963,0x9833,19,DB_MENU_FOOTER_HIGH,
39007,0x985F,15,DB_MENU_OVERLAY,
39101,0x98BD,4,S~+c,
39161,0x98F9,4,St4c,
39221,0x9935,4,Sp c,
39245,0x994D,4,ShPc,
39269,0x9965,4,Sgvc,
39281,0x9971,4,SgTc,
39317,0x9995,4,SbVc,
39328,0x99A0,4,SbKc,
39352,0x99B8,4,"S^,c",
39388,0x99DC,4,SY=c,
39448,0x9A18,4,S7oc,
39472,0x9A30,4,S6qc,
39484,0x9A3C,4,S5vc,
39496,0x9A48,4,S4]c,
